,Range,SNR,Number Of People
684,3.0291881376631853,587.2295532226562,2
685,2.980330466927395,201.48434448242188,2
686,2.931472633210511,153.8383026123047,2
687,2.931472633210511,157.14071655273438,2
688,2.8826145439899147,61.82965850830078,2
689,2.8337567102730308,77.94012451171875,2
690,2.7848989580466945,70.63623809814453,2
691,2.6383252830456314,141.99102783203125,2
692,2.73604112432981,85.82312774658203,2
693,2.63832520139233,79.26698303222656,2
694,2.63832520139233,172.82666015625,2
695,2.5894673057020574,103.84761047363281,2
696,2.5894673057020574,107.28543853759766,2
697,2.540609640248182,155.6862335205078,2
698,2.540609640248182,164.45535278320312,2
699,2.4917516782245897,246.19558715820312,2
700,2.4428936851159855,261.07806396484375,2
701,2.442893714793797,354.5783996582031,2
702,2.442893714793797,192.63833618164062,2
703,2.3940357136427104,386.87481689453125,2
704,2.442893688334806,145.85574340820312,2
705,2.3451782146313427,133.61532592773438,2
706,2.345178107929299,202.90228271484375,2
707,2.2963202247390315,189.0291748046875,2
708,2.2963201830370727,464.4599304199219,2
709,2.247462204446432,275.80413818359375,2
710,2.247462204446432,279.7995910644531,2
711,2.1986042871408555,165.66122436523438,2
712,2.1986043093405097,209.4884490966797,2
713,2.1497463009642286,411.02545166015625,2
714,2.1497463009642286,489.12750244140625,2
715,2.1008886470201475,486.5735778808594,2
716,2.100888640531244,718.63720703125,2
717,2.100888640531244,342.9479675292969,2
718,2.052030793357796,665.0440673828125,2
719,2.052030726609311,838.7717895507812,2
720,2.052030809955165,522.6275634765625,2
721,2.1008887041466764,419.6874694824219,2
722,2.0520307327195937,318.94024658203125,2
723,2.1497463773501764,438.9425964355469,2
724,2.149746519346709,431.8835754394531,2
725,2.149746519346709,386.33612060546875,2
726,2.1986043939212423,96.4908218383789,2
727,2.1986043939212423,322.7832336425781,2
728,2.100888744233912,108.9448013305664,2
729,2.24746230856051,200.9463653564453,2
730,2.24746211550996,93.66305541992188,2
731,2.14974645982549,250.3424072265625,2
732,2.24746216662477,223.06187438964844,2
733,2.1497464586381563,175.6439971923828,2
734,2.149746472277875,219.88833618164062,2
735,2.149746472277875,187.0825958251953,2
736,2.1986044903309425,115.7156753540039,2
737,2.296320159848098,91.61717224121094,2
738,2.296320159848098,121.25639343261719,2
739,2.296320159848098,129.04673767089844,2
740,2.296320130974789,89.41268157958984,2
741,2.296320130974789,97.68976593017578,2
742,2.2474623356651158,125.52732849121094,2
743,2.2474622204626784,134.6017608642578,2
744,2.3451782146313427,94.18033599853516,2
745,2.2963201830370727,142.31497192382812,2
746,2.345177998957201,102.73235321044922,2
747,2.3451780791405787,168.83380126953125,2
748,2.2963203198992184,72.69957733154297,2
749,2.296320124466075,106.80138397216797,2
750,2.296320238557204,56.90837097167969,2
751,2.296320238557204,144.5079803466797,2
752,2.247462257689575,85.6822738647461,2
753,2.247462257689575,65.30850982666016,2
754,2.247462257689575,51.64368438720703,2
755,2.1986043013186505,53.30567169189453,2
756,2.149746380469063,62.50071334838867,2
757,2.149746380469063,58.46087646484375,2
758,2.100888752729954,34.55141830444336,2
759,2.1986043013186505,40.080684661865234,2
760,2.1008886522067147,69.21532440185547,2
761,2.1497464283132453,134.0386505126953,2
762,2.0520307792013095,38.11518096923828,2
763,1.9543148894992188,44.599857330322266,2
764,1.9054571680835413,47.47782516479492,2
765,1.9054571680835413,32.96828842163086,2
766,1.856599191223204,30.38479232788086,2
767,1.856599191223204,40.57463836669922,2
768,1.8077413843176173,30.929630279541016,2
769,1.8077414081271677,62.743499755859375,2
770,1.9054571667161846,138.2135009765625,2
771,1.9054571700083704,66.78736114501953,2
772,1.9054571700083704,81.86897277832031,2
773,1.9543148894992188,72.65890502929688,2
774,1.9543149908879838,140.5428466796875,2
775,2.0031728807852978,327.4289245605469,2
776,2.0031728669832756,123.62017059326172,2
777,2.0031728165057694,36.91974639892578,2
778,2.100888765500608,160.15293884277344,2
779,2.1008886522067147,594.9366455078125,2
780,2.100888712011893,535.8685302734375,2
781,2.1497463621834516,1277.93115234375,2
782,2.149746402903001,158.5132598876953,2
783,2.198604341103491,517.5764770507812,2
784,2.2474622410217897,296.82489013671875,2
785,2.2474622499749497,140.1710662841797,2
786,2.296320124466075,130.51226806640625,2
787,2.345177998957201,74.08381652832031,2
788,2.2474622499749497,132.61941528320312,2
789,2.2474622499749497,67.75040435791016,2
790,2.3451782146313427,114.84007263183594,2
791,2.3940359380623693,96.69450378417969,2
792,2.39403581384368,62.72832489013672,2
793,2.3940358432344606,67.46465301513672,2
794,2.3940358432344606,264.8661804199219,2
795,2.3940358432344606,153.042236328125,2
796,2.3451781616277136,66.9425048828125,2
797,2.345178107929299,115.8906021118164,2
798,2.3451781616277136,100.53986358642578,2
799,2.2963201830370727,102.8025894165039,2
800,2.2963201830370727,96.43236541748047,2
801,2.2963201830370727,65.31089782714844,2
802,2.2474622204626784,40.6865348815918,2
803,2.2474623356651158,113.81468963623047,2
804,2.2474623356651158,159.5567169189453,2
805,2.1986043093405097,193.31797790527344,2
806,2.198604307119126,253.72056579589844,2
807,2.1986044903309425,285.6056213378906,2
808,2.1986044903309425,198.80294799804688,2
809,2.149746472277875,216.9631805419922,2
810,2.149746472277875,659.7828369140625,2
811,2.149746472277875,630.4175415039062,2
812,2.14974645982549,643.7433471679688,2
813,2.14974645982549,830.88427734375,2
814,2.14974645982549,315.1219482421875,2
815,2.1008887041466764,406.45086669921875,2
816,2.100888744233912,422.73846435546875,2
817,2.100888744233912,576.4185791015625,2
818,2.100888744233912,466.9156494140625,2
819,2.0520307803444995,84.89737701416016,2
820,2.1497463773501764,140.71124267578125,2
821,2.0520308709259814,61.55729675292969,2
822,2.0520308709259814,193.075927734375,2
823,2.1008886377974,566.2318725585938,2
824,2.1008887154863163,454.54913330078125,2
825,2.1008887154863163,451.9513244628906,2
826,2.100888640531244,287.04388427734375,2
827,2.1497465513732315,775.3505859375,2
828,2.1497465513732315,661.096435546875,2
829,2.1497463009642286,250.36734008789062,2
830,2.198604307119126,140.4716033935547,2
831,2.1986043093405097,414.1723937988281,2
832,2.2474622204626784,864.4110107421875,2
833,2.247462204446432,526.8230590820312,2
834,2.247462204446432,652.7850341796875,2
835,2.2963201830370727,1006.7044677734375,2
836,2.2963203198992184,384.4306945800781,2
837,2.345178107929299,320.2738342285156,2
838,2.345178107929299,175.55838012695312,2
839,2.2474623180380116,244.50450134277344,2
840,2.247462339979929,162.57644653320312,2
841,2.247462339979929,156.7373046875,2
842,2.39403581384368,162.5512237548828,2
843,2.296320124466075,180.97085571289062,2
844,2.442893714793797,98.97457885742188,2
845,2.4428936851159855,209.27371215820312,2
846,2.4428936388835556,215.91665649414062,2
847,2.4917516782245897,254.6781463623047,2
848,2.491751596414428,241.90870666503906,2
849,2.491751720657323,242.6500701904297,2
850,2.540609610554636,240.8516845703125,2
851,2.540609610554636,178.81976318359375,2
852,2.5894673326763504,154.23257446289062,2
853,2.5894673057020574,183.19503784179688,2
854,2.6383252830456314,104.84053802490234,2
855,2.63832520139233,237.00057983398438,2
856,2.687183181789063,123.04167938232422,2
857,2.5894673063313682,59.71897506713867,2
858,2.7360411866683525,66.6519775390625,2
859,2.63832520139233,67.64905548095703,2
860,2.6871830887299355,124.62409973144531,2
861,2.8337567102730308,82.46255493164062,2
862,2.8337567102730308,112.2764663696289,2
863,2.931472633210511,58.70952224731445,2
864,2.8337565094466957,77.9142074584961,2
865,2.882614484939676,180.87991333007812,2
866,2.931472633210511,170.83599853515625,2
867,2.9803304359256377,83.02218627929688,2
868,2.9803304359256377,80.79998779296875,2
869,3.0291881376631853,67.34225463867188,2
870,3.1757620007227727,83.30184936523438,2
871,3.0780459713800683,40.51274108886719,2
872,3.1757619758080957,60.07764434814453,2
873,3.1269040252297917,74.19189453125,2
874,3.1757619758080957,146.4226837158203,2
875,3.2246199835381453,76.98126983642578,2
876,3.3711934846887965,75.8985824584961,2
877,3.371193228345119,100.16979217529297,2
878,3.4200512038380997,135.96676635742188,2
879,3.4689089891414695,67.79071044921875,2
880,3.322335418739319,101.78868865966797,2
881,3.322335418739319,102.58967590332031,2
882,3.322335418739319,77.86261749267578,2
883,3.3711933174827484,97.23603820800781,2
884,3.517766991660746,53.21854782104492,2
885,3.4200514183540327,43.75812530517578,2
886,3.4200514183540327,35.30662155151367,2
887,3.4200514183540327,68.274169921875,2
888,3.4200514183540327,206.677490234375,2
889,3.4200514183540327,245.2665557861328,2
890,3.4200512005931536,192.90170288085938,2
891,3.4200512005931536,190.66738891601562,2
892,3.5177669488817287,40.224365234375,2
893,3.5177669488817287,60.98165512084961,2
894,3.5177669488817287,34.109031677246094,2
895,3.5177670366191767,61.8963508605957,2
896,3.5177670366191767,89.13449096679688,2
897,3.4689090354680903,58.461368560791016,2
898,3.42005125237768,98.15790557861328,2
899,3.420051317842541,57.13811492919922,2
900,3.5177668355928824,46.1865234375,2
901,3.5177668355928824,76.52772521972656,2
902,3.4689089611017567,55.2397575378418,2
903,3.371193271724152,66.86139678955078,2
904,3.371193271724152,28.498462677001953,2
905,3.4689091073078226,53.43617248535156,2
906,3.4689091073078226,66.9632339477539,2
907,3.420051372002661,60.290122985839844,2
908,3.3711933701414543,132.33668518066406,2
909,3.371193318969276,169.1223602294922,2
910,3.371193318969276,151.0572509765625,2
911,3.3223355575454945,185.49951171875,2
912,3.322335609737487,198.926025390625,2
913,3.2734775741853936,78.3712158203125,2
914,3.2246199067530372,45.23520278930664,2
915,3.224619818833875,144.25157165527344,2
916,3.2246199670894957,182.1902313232422,2
917,3.1757618126789775,239.2340545654297,2
918,3.175762045434098,273.2630920410156,2
919,3.1757618920969986,154.76751708984375,2
920,3.1269040322898176,189.68511962890625,2
921,3.1269041064763865,103.56591033935547,2
922,3.1757618287102116,111.4189224243164,2
923,3.2246197392704468,90.65530395507812,2
924,3.07804596745544,152.53627014160156,2
925,3.1757617507914286,62.81517028808594,2
926,3.1757617507914286,125.20394897460938,2
927,3.224619818285241,105.13045501708984,2
928,3.17576177181013,118.55810546875,2
929,3.126904056702809,47.091651916503906,2
930,3.0780460966520593,204.50149536132812,2
931,3.0780460966520593,145.93435668945312,2
932,3.175761933639285,74.15387725830078,2
933,3.175762029447595,102.7010269165039,2
934,3.175762029447595,117.90791320800781,2
935,3.175762029447595,90.78618621826172,2
936,3.175762029447595,182.39308166503906,2
937,3.175762029447595,86.14111328125,2
938,3.126904058870785,177.37660217285156,2
939,3.175761933639285,192.13665771484375,2
940,3.029188077905533,120.60875701904297,2
941,3.1757620358133827,188.8114013671875,2
942,3.078046101879974,218.17982482910156,2
943,3.224619998890103,248.8745880126953,2
944,3.273477437258874,83.88996887207031,2
945,3.2734777255879486,115.08650970458984,2
946,3.3223353973096237,167.00897216796875,2
947,3.322335462341421,87.93680572509766,2
948,3.371193284369511,92.7408447265625,2
949,3.371193284369511,74.95149993896484,2
950,3.224619810819817,70.66160583496094,2
951,3.2734775607390567,112.51451110839844,2
952,3.420051288412307,71.60031127929688,2
953,3.468909038331547,171.6645050048828,2
954,3.371193249937155,59.949275970458984,2
955,3.5177667882507864,36.762847900390625,2
956,3.42005142555873,75.13277435302734,2
957,3.468909119061771,72.68901062011719,2
958,3.517767040717169,99.20916748046875,2
959,3.61548270067224,161.85923767089844,2
960,3.61548270067224,134.95550537109375,2
961,3.6643408056833624,105.33350372314453,2
962,3.762056420841801,127.88233184814453,2
963,3.713198499186403,116.54112243652344,2
964,3.8109143042338767,147.31671142578125,2
965,3.762056420841801,94.00184631347656,2
966,3.8109143424971985,192.22964477539062,2
967,3.9086299576556374,79.12628173828125,2
968,3.957487879311035,78.87841796875,2
969,3.908629737432475,101.72025299072266,2
970,3.957487814900586,234.6245574951172,2
971,4.104061586715592,81.20986938476562,2
972,4.104061586715592,61.84112548828125,2
973,4.152919337780269,72.25743865966797,2
974,4.201777281062488,37.3536262512207,2
975,4.152918970947497,66.08818054199219,2
976,4.201777281062488,56.740814208984375,2
977,4.201777430972633,69.51685333251953,2
978,4.201777430972633,66.93360900878906,2
979,4.250634948701507,64.6004409790039,2
980,4.2994929172763126,37.5162467956543,2
981,4.397208430649592,90.52984619140625,2
982,4.494924408403603,148.2884979248047,2
983,4.494924408403603,52.10867691040039,2
984,4.494924408403603,63.36500930786133,2
985,4.592640372622813,58.39397048950195,2
986,4.446066642829262,50.13542556762695,2
987,4.49492423101992,50.179935455322266,2
988,4.592640354379254,45.1995735168457,2
989,4.592640372622813,51.30519485473633,2
990,4.543782286885442,71.27577209472656,2
991,4.543782286885442,49.73386764526367,2
992,4.543782286885442,40.613975524902344,2
993,4.543782286885442,106.24681854248047,2
994,4.54378209699424,177.13784790039062,2
995,4.5926405275131925,89.2098617553711,2
996,4.5926405275131925,47.71249008178711,2
997,4.5926405275131925,57.75122833251953,2
998,4.5926406479293345,59.86616897583008,2
999,5.081219348740975,38.859989166259766,2
1000,4.5926406479293345,95.71807861328125,2
1001,4.5926406479293345,105.76921844482422,2
1002,4.5926406479293345,104.971923828125,2
1003,4.592640466167857,147.75189208984375,2
1004,4.592640466167857,61.069583892822266,2
1005,4.592640466167857,122.88512420654297,2
1006,4.592640466167857,213.60765075683594,2
1007,4.6414981300740665,112.20244598388672,2
1008,4.592640261547544,105.4682388305664,2
1009,4.592640261547544,60.47074508666992,2
1010,4.543782389122692,132.90098571777344,2
1011,4.543782389122692,173.82571411132812,2
1012,4.494924719551995,191.93820190429688,2
1013,4.494924719551995,215.6630096435547,2
1014,4.494924719551995,122.59412384033203,2
1015,4.494924719551995,40.78912353515625,2
1016,4.5926406479293345,46.218902587890625,2
1017,4.5926406479293345,35.89070129394531,2
1018,4.5926405275131925,52.76865005493164,2
1019,4.5926405275131925,68.09275817871094,2
1020,4.49492461712102,64.99446868896484,2
1021,4.49492423101992,152.72723388671875,2
1022,4.543782286885442,320.80889892578125,2
1023,4.5437819261324774,337.7691650390625,2
1024,4.5437819261324774,156.70742797851562,2
1025,4.5437819261324774,50.12526321411133,2
1026,4.543782180422988,55.99319839477539,2
1027,4.592640488185762,55.110687255859375,2
1028,4.592640488185762,173.2552032470703,2
1029,4.592640488185762,196.16751098632812,2
1030,4.592640667283477,84.80287170410156,2
1031,4.6414983607865175,36.15522766113281,2
1032,4.6414983607865175,38.99066162109375,2
1033,4.641498155162697,68.50415802001953,2
1034,4.641498155162697,79.24703216552734,2
1035,4.690356199636163,204.816650390625,2
1036,4.6903563723454065,67.2598876953125,2
1037,4.6903563723454065,85.9162368774414,2
1038,4.836929760911399,68.86980438232422,2
1039,4.836929882939267,74.15210723876953,2
1040,4.836929882939267,59.538482666015625,2
1041,4.739214035480697,42.32406234741211,2
1042,4.788071796904479,36.75271987915039,2
1043,4.885787319752044,62.55002212524414,2
1044,4.9346449827788,75.01537322998047,2
1045,4.9346449827788,58.290016174316406,2
1046,4.8369297937799685,42.619300842285156,2
1047,4.983503266251497,76.46244049072266,2
1048,4.983503266251497,59.32634353637695,2
1049,5.0323612681127035,51.53242111206055,2
1050,4.934645312879104,65.29112243652344,2
1051,5.08121939494577,78.62064361572266,2
1052,5.130076689520593,42.755008697509766,2
1053,5.081219287587205,54.264583587646484,2
1054,5.130076689520593,88.16056823730469,2
1055,5.1789345044070725,32.107383728027344,2
1056,5.032360940538342,30.08782958984375,2
1057,5.032361041723484,60.623146057128906,2
1058,5.08121930829074,90.91889190673828,2
1059,5.081219161244218,110.9449462890625,2
1060,5.081219161244218,60.2470817565918,2
1061,5.081219161244218,41.60068893432617,2
1062,5.2277927069219,54.145565032958984,2
1063,5.227792624577332,45.341888427734375,2
1064,5.178934655573309,58.519073486328125,2
1065,5.178934665352701,55.19176483154297,2
1066,5.3255085759193275,33.01602554321289,2
1067,5.32550867059584,45.23692321777344,2
1068,5.32550867059584,36.308677673339844,2
1069,5.227792890801213,35.287322998046875,2
1070,5.178934611404115,42.657554626464844,2
1071,5.178934611404115,37.78172302246094,2
1072,5.227792846600415,37.54792022705078,2
1073,5.178934611404115,115.33174133300781,2
1074,5.178934611404115,132.95790100097656,2
1075,5.178934611404115,49.61492156982422,2
1076,5.178934611404115,72.70062255859375,2
1077,5.130076901634009,134.19302368164062,2
1078,5.227792906062036,60.52122497558594,2
1079,5.130076901634009,45.72351837158203,2
1080,5.130076637169756,74.72612762451172,2
1081,5.178934561337727,108.278076171875,2
1082,5.178934561337727,94.0055160522461,2
1083,5.1789346126627365,77.2650375366211,2
1084,5.1789346126627365,41.236541748046875,2
1085,5.227792588155717,78.8736343383789,2
1086,5.227792588155717,57.135292053222656,2
1087,5.27665022647391,34.723236083984375,2
1088,5.2766503917526,38.82981491088867,2
1089,5.227792846600415,75.09137725830078,2
1090,5.227792846600415,70.49742126464844,2
1091,5.227792846600415,69.07816314697266,2
1092,5.423223840281875,39.72446823120117,3
1093,5.423223840281875,63.53154373168945,3
1094,5.325508419776559,157.37551879882812,3
1095,5.227792509384387,116.3245849609375,3
1096,5.178934549333638,76.84395599365234,3
1097,5.130076677038836,88.34252166748047,3
1098,5.0812190888481785,70.51283264160156,3
1099,5.081218827646272,117.81163787841797,3
1100,5.081218827646272,110.37135314941406,3
1101,4.983503433163709,82.26747131347656,3
1102,4.934644886366741,76.98314666748047,3
1103,4.836929721613717,167.92628479003906,3
1104,4.788071654119904,147.2515869140625,3
1105,4.7392135982543815,217.5713348388672,3
1106,4.6903560100637245,359.81536865234375,3
1107,4.641497890351687,218.50930786132812,3
1108,4.592640372622813,265.5224609375,3
1109,4.5437819261324774,529.2293090820312,3
1110,4.494924408403603,259.1609802246094,3
1111,4.446066642829262,136.9779510498047,3
1112,4.348350912920718,271.3309020996094,3
1113,4.348350912920718,194.48580932617188,3
1114,4.299493102746463,212.4084014892578,3
1115,4.25063485570458,374.70513916015625,3
1116,4.104061453218622,741.6864624023438,3
1117,4.055203225383852,409.2891540527344,3
1118,4.006345707654977,350.844970703125,3
1119,3.9574877255453718,399.5980529785156,3
1120,4.006345662074033,279.7930603027344,3
1121,3.859771993516527,251.3357696533203,3
1122,3.8109143042338767,740.30419921875,3
1123,3.7131983795923182,259.32647705078125,3
1124,3.7131983795923182,795.0952758789062,3
1125,3.7131982658432765,735.3157348632812,3
1126,3.615482766004797,3059.0302734375,3
1127,3.5177670063253443,1097.973876953125,3
1128,3.4689089288572332,651.2041625976562,3
1129,3.420051327405266,803.9542236328125,3
1130,3.3711935039033323,517.7406005859375,3
1131,3.3223353106582962,443.8319091796875,3
1132,3.2734775555902598,1102.2291259765625,3
1133,3.2246197392704468,595.305908203125,3
1134,3.1757618920969986,470.1349792480469,3
1135,3.1757618126789775,411.38116455078125,3
1136,3.1269041064763865,458.6676940917969,3
1137,3.07804596745544,1151.7431640625,3
1138,3.0291881010369615,1003.0711669921875,3
1139,2.9314724413619135,552.4978637695312,3
1140,2.8826145941884658,756.120361328125,3
1141,2.882614520811143,584.655517578125,3
1142,2.7848989058444067,785.2169799804688,3
1143,2.7360410838163167,824.5247192382812,3
1144,2.6871831802043276,861.2509155273438,3
1145,2.638325225008242,685.4149780273438,3
1146,2.589467274666819,535.979248046875,3
1147,2.5406095595594973,1009.2242431640625,3
1148,2.491751604363411,772.42333984375,3
1149,2.491751711293767,228.5683135986328,3
1150,2.442893744327063,484.5228576660156,3
1151,2.394035738047554,559.6226806640625,3
1152,2.3451782909313716,969.71240234375,3
1153,2.34517810493129,396.1410217285156,3
1154,2.296320177189627,1897.08935546875,3
1155,2.24746230856051,1512.609130859375,3
1156,2.1986043939212423,3012.08837890625,3
1157,2.149746426954538,3627.081787109375,3
1158,2.100888744233912,601.0840454101562,3
1159,2.100888650820187,2528.9375,3
1161,2.0031728804433553,1067.5374755859375,3
1162,2.0031728804433553,1593.2545166015625,3
1163,1.9543150393931241,1906.2403564453125,3
1164,1.905457169892019,1815.3917236328125,3
1165,1.8565992999036227,1154.0709228515625,3
1166,1.7588835182854083,1126.0091552734375,3
1167,1.758883559439539,827.2424926757812,3
1168,1.7100256899384338,745.0366821289062,3
1169,1.5145940389527666,887.23486328125,3
1170,1.5145940694016267,367.9866027832031,3
1171,1.5145940731553182,1141.2105712890625,3
1172,1.5145940389527666,678.8480834960938,3
1173,1.5145940389527666,1072.259033203125,3
1174,1.465736342703781,765.1378173828125,3
1175,1.4657362380036143,1599.661376953125,3
1176,1.416878247017532,341.6099548339844,3
1177,1.4168783117222357,458.20831298828125,3
1178,1.416878373507509,878.6812744140625,3
1179,1.4657362393589846,1520.9993896484375,3
1180,1.4168783693517732,346.86865234375,3
1181,1.4657363034805517,1119.885986328125,3
1182,1.465736260256657,541.6607666015625,3
1183,1.4657362693693918,665.5111083984375,3
1184,1.4657362837417989,184.71749877929688,3
1185,1.465736188293457,446.962158203125,3
1186,1.5145940992613927,256.7603454589844,3
1187,1.4657362809787737,176.51019287109375,3
1188,1.5145940952505166,304.7005920410156,3
1189,1.5145940351916625,283.88836669921875,3
1190,1.5634520125352362,270.5357971191406,3
1191,1.5634520710456057,202.53012084960938,3
1192,1.6123099881078766,185.36854553222656,3
1193,1.5634519840390255,300.45758056640625,3
1194,1.6123099862530423,301.34613037109375,3
1195,1.6611677384793757,110.2586898803711,3
1196,1.807741383547657,158.47900390625,3
1197,3.0780459691267534,30.79437828063965,3
1198,3.322335418739319,19.0220890045166,3
1199,3.27347769924847,33.7229118347168,3
1200,3.4200513734264675,24.718250274658203,3
1201,3.4689090929173165,25.696847915649414,3
1202,3.468908978109411,38.331626892089844,3
1203,3.566624819556338,40.33333969116211,3
1204,3.615482767095314,28.347902297973633,3
1205,3.664340823984372,35.416229248046875,3
1206,3.7131983207069985,28.060535430908203,3
1207,3.7620563284370383,50.47654342651367,3
1208,3.810914325135035,69.41700744628906,3
1209,3.859772332865072,45.15007019042969,3
1210,3.9086298295876984,18.223093032836914,3
1211,3.9086297789984377,24.856687545776367,3
1212,3.957487837317739,26.615615844726562,3
1213,4.055203536547697,22.641401290893555,3
1214,4.104061675462659,33.74036407470703,3
1215,4.299492847349098,25.719144821166992,3
1216,4.348351052330793,26.575639724731445,3
1217,4.836929888300634,38.639060974121094,3
1218,4.885787385023258,26.336790084838867,3
1219,5.325508539141679,26.432523727416992,3
1220,5.423224083068973,24.74959945678711,3
1221,5.667513477804369,33.423255920410156,3
1222,5.667513130109036,30.018878936767578,3
1223,5.618655728175646,44.356956481933594,3
1224,5.569797807490907,87.20911407470703,3
1225,5.520939898288177,71.67709350585938,3
1226,5.520939898288177,64.38221740722656,3
1227,5.5209397588020295,34.04891586303711,3
1228,5.5209397588020295,30.803598403930664,3
1229,5.472081861326249,31.691747665405273,3
1230,5.472081861326249,23.4677734375,3
1231,5.667513609392714,111.13217163085938,3
1232,5.667513609392714,22.921663284301758,3
1233,5.130076839059946,72.71866607666016,4
1234,5.081219119118995,102.84833526611328,4
1235,5.0323611590682455,184.37164306640625,4
1236,4.983503422587534,229.130859375,4
1237,4.885787488654126,196.12892150878906,4
1238,4.836929998335155,93.80902862548828,4
1239,4.788071397651805,187.8299102783203,4
1240,4.690356581862743,110.7532958984375,4
1241,4.5926406479293345,152.58441162109375,4
1242,4.494924721775893,188.38832092285156,4
1243,4.446066758699173,287.5938415527344,4
1244,4.348351297523514,215.43907165527344,4
1245,4.348350766096752,185.19808959960938,4
1246,4.25063485570458,224.1547393798828,4
1247,4.152919415780611,291.5163879394531,4
1248,4.104061474359944,168.493896484375,4
1249,4.055203505388438,288.4364929199219,4
1250,4.006345564756343,470.5804748535156,4
1251,3.908630087030844,243.65907287597656,4
1252,3.908629840866525,367.8698425292969,4
1253,3.8109141968103453,494.8240966796875,4
1254,3.7620562479528816,358.90185546875,4
1255,3.615482651603973,173.66770935058594,4
1256,3.6643407781403505,422.7556457519531,4
1257,3.5177667620820707,803.4818115234375,4
1258,3.4689089400539808,368.92437744140625,4
1259,3.3711933063027018,742.9298706054688,4
1260,3.3223353106582962,1120.8607177734375,4
1261,3.2734773948476086,375.7591552734375,4
1262,3.1757618920969986,651.5260620117188,4
1263,3.07804596745544,595.3953247070312,4
1264,3.029188120281992,568.9464721679688,4
1265,3.126904056702809,561.3949584960938,4
1266,2.9314726480071522,315.2815246582031,4
1267,2.833756747015018,366.92340087890625,4
1268,2.784899111193316,385.1895446777344,4
1269,2.7360410680949396,358.06884765625,4
1270,2.638325145851981,348.86712646484375,4
1271,2.589467126800602,554.6842041015625,4
1272,2.491751711293767,1401.3123779296875,4
1273,2.442893654902187,1068.4854736328125,4
1274,2.394035827059952,785.710693359375,4
1275,2.3451782391575664,426.1117858886719,4
1276,2.2963203239646672,1052.0738525390625,4
1277,2.149746519346709,591.14306640625,4
1278,2.149746519346709,1248.9495849609375,4
1279,2.100888650820187,1174.5770263671875,4
1280,2.0031728804433553,617.9202270507812,4
1281,2.0031728804433553,1002.7442626953125,4
1282,1.954315043515422,472.5407409667969,4
1283,1.9543149204332626,604.7741088867188,4
1284,1.9543148687162375,368.2988586425781,4
1285,2.1497464586381563,120.27293395996094,4
1286,2.003172873454173,167.68740844726562,4
1287,2.0520307758745657,141.36642456054688,4
1288,2.296320159848098,191.12960815429688,4
1289,2.247462204446432,231.57809448242188,4
1290,2.442893659876022,172.36434936523438,4
1291,2.4917516384666625,188.41702270507812,4
1292,2.638325307873213,230.5994873046875,4
1293,2.687183212908325,256.61102294921875,4
1294,2.784899002799613,237.69212341308594,4
1295,2.833756565054518,231.63623046875,4
1296,2.9314725387387837,283.5179443359375,4
1297,3.0291880600241776,243.455078125,4
1298,3.0780459811526133,135.77703857421875,4
1299,3.224619690919305,100.30921173095703,4
1300,3.3711932824734,279.6703796386719,4
1301,3.46890902848421,144.03236389160156,4
1302,3.5666247866489593,56.824554443359375,4
1303,3.5177669488817287,57.079444885253906,4
1304,3.762056249393413,74.69721984863281,4
1305,3.8597721479107454,58.47251510620117,4
1306,3.7620562461260985,55.133670806884766,4
1307,4.006345673518302,46.88187789916992,4
1308,4.152919174882321,69.3138198852539,4
1309,4.2506350805199595,32.60367965698242,4
1310,5.032360940538342,35.72433853149414,4
1311,4.592640187326368,53.84892272949219,4
1312,4.592640319696196,49.24640655517578,4
1313,4.641498155162697,34.385074615478516,4
1314,4.592640187326368,28.077375411987305,4
1315,4.641498155162697,33.90664291381836,4
1316,4.788071897600354,35.98402786254883,4
1317,4.739214204097313,29.405000686645508,4
1318,4.739214029706105,50.99481201171875,4
1319,4.592640667283477,55.284244537353516,4
1320,4.592640667283477,54.95022964477539,4
1321,4.592640488185762,47.49656295776367,4
1322,4.543782180422988,55.32695388793945,4
1323,4.5437819261324774,68.3432388305664,4
1324,4.5437819261324774,37.6744270324707,4
1325,4.49492423101992,54.89778137207031,4
1326,4.49492461712102,36.15899658203125,4
1327,4.494924721775893,30.14510154724121,4
1328,5.081219348740975,22.57841682434082,4
1329,4.446066850625772,20.252256393432617,4
1330,4.592640466167857,20.18361473083496,4
1331,5.0323611590682455,19.21565818786621,4
1332,4.983503422587534,24.937480926513672,4
1333,4.983503422587534,36.10211944580078,4
1334,4.543782389122692,96.19230651855469,4
1335,4.543782389122692,137.67474365234375,4
1336,4.543782116858299,59.569889068603516,4
1337,4.543782204314896,38.01655197143555,4
1338,4.494924721775893,56.29175567626953,4
1339,4.446066758699173,108.931396484375,4
1340,4.348351297523514,102.48696899414062,4
1341,4.348350766096752,285.90155029296875,4
1342,4.836929825404665,116.44905090332031,4
1343,4.348350912920718,97.27627563476562,4
1344,4.49492423101992,71.3778076171875,4
1345,4.348350912920718,110.3611831665039,4
1346,4.494924408403603,78.33218383789062,4
1347,4.348350822582831,61.26681137084961,4
1348,4.397208638902645,62.18582534790039,4
1349,4.592640488185762,103.8153076171875,4
1350,4.641497874769884,87.94679260253906,4
1351,4.494924823972681,57.5317268371582,4
1352,4.739214029706105,75.16419219970703,4
1353,4.836929760911399,57.0557975769043,4
