,x16,y16,measuredX,measuredY,xTI,yTI
0,0.7835197259738086,5.415557270258337,0.8807738962081764,5.381809858175425,0.9011214375495911,5.418602466583252
1,0.7965208030974957,5.374759702162272,0.8986171291720482,5.3387287662875265,0.8887845873832703,5.367107391357422
2,0.7206487612109542,5.297003254939532,0.9019681721022635,5.23317863001968,0.8873231410980225,5.316683769226074
3,0.8006282931831092,5.225814115007869,0.9746407137976753,5.160938103993733,0.8950538039207458,5.2572021484375
4,0.8409232742274447,5.17148847263271,0.9629642212832417,5.125206700077763,0.9389641284942627,5.190622329711914
5,0.8969432511352408,5.120778187467309,1.0055917583662888,5.078027626563763,0.962006151676178,5.13067102432251
6,0.8747593597703698,5.066759184043968,0.9830659980836668,5.024179094716122,0.9990396499633789,5.074661731719971
7,0.8664318443688107,5.010993180628806,0.9748385417110781,4.968062681310317,0.9993714690208435,5.025938034057617
8,0.854477683726495,4.948724353569309,0.972613587975502,4.901477000292609,0.9930045008659363,4.977186679840088
9,0.8846272173598558,4.897810882089736,0.9743580702812441,4.861251431126749,0.9847414493560791,4.926868915557861
10,0.9420214049075133,4.858633302779874,1.0020917908233753,4.833406209945679,0.97804194688797,4.877349376678467
11,0.9101751466140483,4.8009595201713315,1.0052923332242405,4.760744375341079,0.9883933663368225,4.8282012939453125
12,0.957658156676546,4.747434570262653,1.040949347946379,4.711010654767354,0.9991815090179443,4.776036262512207
13,0.9406429220358791,4.705098871635164,0.9952452291141858,4.681424227627841,1.0265681743621826,4.71807861328125
14,1.0065426968367757,4.709488080148485,0.9596643774014599,4.729856743002838,0.9927362203598022,4.67943000793457
15,0.9537714804186541,4.685893700548491,0.9683090637509638,4.679598780778738,0.9586177468299866,4.642158031463623
16,0.8538194440726309,4.607736415972961,0.9773111625721581,4.554335192630165,0.9450725317001343,4.599563121795654
17,0.8294389297054978,4.52529204203478,0.9563551303502674,4.470023657824542,0.960922122001648,4.541704177856445
18,0.9232295135950445,4.464677536901912,1.0051686196100145,4.427103837331136,0.9737321734428406,4.491105079650879
19,0.8469764731386291,4.392158700941874,0.9406409893717086,4.35008351462228,0.9945948123931885,4.42999792098999
20,0.9077366942939028,4.331835095410774,0.9782095459791329,4.298849228100899,0.9891396760940552,4.369112968444824
21,0.8919875721248249,4.274452124173494,0.9499486163258553,4.247280610932244,0.9959864020347595,4.3047051429748535
22,0.9104915519057886,4.210846277223362,0.9778119482492145,4.178333282470703,0.9670209288597107,4.256468296051025
23,0.8851886951126609,4.136529163710245,0.9666930630400374,4.096760086111121,0.9820789098739624,4.196326732635498
24,0.937688974802415,4.073680499135415,0.995938268303871,4.044160014390945,0.9801177978515625,4.133421421051025
25,0.9788412576384808,4.02983946496438,0.9989613155985987,4.0194233295529385,1.0044656991958618,4.074447154998779
26,0.8969506478334704,3.949191042096207,0.9784612267516379,3.907058699186458,0.9995278120040894,4.028225898742676
27,0.9054062838614098,3.880925261179692,0.9623374735054216,3.8510432619797554,0.997116208076477,3.9708361625671387
28,0.9514709953830842,3.831466206902835,0.9740374293592242,3.8192891120910644,0.9873539805412292,3.9108927249908447
29,0.940053205196352,3.7858098341365727,0.9541293814778327,3.778184688091278,0.9762885570526123,3.8606221675872803
30,0.9131661834216659,3.723006621652435,0.9540956114467821,3.7005412327615836,0.9724116921424866,3.807422637939453
31,0.9096227847454189,3.6672502492030836,0.9372451643686036,3.6519379486908785,0.9522425532341003,3.759683609008789
32,0.9424628080276014,3.618952095278243,0.9573179903702858,3.610477850987361,0.9331464767456055,3.699720621109009
33,0.9332630749326447,3.568574984930459,0.9498603288517442,3.5590010243792864,0.940892219543457,3.643778085708618
34,0.8682168329932224,3.520090359904209,0.8793329255921499,3.513832097961789,0.9451018571853638,3.588914155960083
35,0.8874337437657088,3.4697689420010054,0.9032168254560353,3.460620588185836,0.8999179005622864,3.541182041168213
36,0.873495846491341,3.4144075131117373,0.8946965233139371,3.401970459067303,0.9067879915237427,3.4818902015686035
37,0.8409336197446142,3.3446251035508796,0.8808765780358088,3.3209245148159208,0.8981533050537109,3.427595376968384
38,0.8446802944349192,3.284176570257477,0.8704365005298536,3.2686286313193187,0.8731020092964172,3.3857967853546143
39,0.8363524235195264,3.237783148384786,0.8401717864550078,3.235472628703484,0.8601487278938293,3.339893341064453
40,0.7882804246637505,3.1966353338527247,0.7819184655180345,3.200409925900973,0.8450599312782288,3.289367914199829
41,0.7837941097785472,3.165509600089004,0.7665433529122122,3.17578164051319,0.8025535941123962,3.243778705596924
42,0.7608012245056719,3.114620886637215,0.7702237377564113,3.1089253067970275,0.7618198394775391,3.19875168800354
43,0.7328336436607095,3.0683998665372374,0.7347303501197271,3.067258346648443,0.7498492002487183,3.1504933834075928
44,0.7093504796306234,3.0139438741565328,0.7221993039051691,3.0061354796091715,0.7278647422790527,3.1053338050842285
45,0.6952355239010151,2.975291056856744,0.6875047820513365,2.979970474712184,0.7198250889778137,3.061659336090088
46,0.6922711920046677,2.9476798162384754,0.6718199640067657,2.9600934590866315,0.6895737648010254,3.0205116271972656
47,0.6535557832809923,2.9052208306708205,0.6489980793558061,2.907979715615511,0.6671252250671387,2.9844207763671875
48,0.6295112639129113,2.850194412955839,0.64246813505888,2.842247565587362,0.6536539793014526,2.9393348693847656
49,0.6206937681541536,2.806788296415397,0.6205011518796284,2.8069070212046303,0.6514491438865662,2.894172191619873
50,0.5677157349175312,2.7597160984073543,0.5649645463244555,2.7613777657077736,0.6287602782249451,2.8515419960021973
51,0.5502911402035661,2.7124596228097246,0.5531126623126592,2.710739428346807,0.5941324234008789,2.809408187866211
52,0.5561100236923545,2.674301642324296,0.5520181846752596,2.6768388453494296,0.565524697303772,2.7658517360687256
53,0.5060656650476627,2.637563873242406,0.4902298555329994,2.6471078704904625,0.5488958358764648,2.7179102897644043
54,0.5330907522643411,2.6050912411525537,0.5276111116711522,2.6085288155246786,0.5305038690567017,2.6782889366149902
55,0.4806228760484598,2.5353828906212925,0.5023075931928525,2.5217185792788652,0.5359531044960022,2.632849931716919
56,0.5015052081623868,2.4966597051466533,0.501816494965259,2.496459080849165,0.526319682598114,2.5888051986694336
57,0.49920815527610785,2.466014557220236,0.4861547443308409,2.4744697099999535,0.5158100724220276,2.542515993118286
58,0.4488185447162004,2.414167112332628,0.4493810066155024,2.4138060433523996,0.49453577399253845,2.50394606590271
59,0.44027860416608283,2.381747010351831,0.42859743647277365,2.3892558157444,0.47147253155708313,2.4618446826934814
60,0.38135739599670476,2.3354593296107287,0.3727017821215871,2.34087869658399,0.4407360553741455,2.4235804080963135
61,0.38710402052262377,2.311801449669171,0.3707718724275336,2.3221499656929687,0.3840770721435547,2.395301580429077
62,0.35728477074329634,2.2621112623571973,0.35943586641634023,2.2607356914332217,0.3623884916305542,2.3551173210144043
63,0.3154706063609364,2.198375576185967,0.3273157320916653,2.1908002217610676,0.3491542935371399,2.30741810798645
64,0.3016361719914535,2.157025945884267,0.2982041159319499,2.159217874209086,0.3270357549190521,2.261657238006592
65,0.27813058624136516,2.113488670315362,0.27394014609784917,2.1161641540198493,0.3010648787021637,2.2216713428497314
66,0.26350674618675696,2.06182430195803,0.26943693928262025,2.057961481682798,0.27572429180145264,2.1842846870422363
67,0.2786385518130994,2.0436893456335135,0.26244435621933504,2.0543436353856865,0.2526581585407257,2.1422884464263916
68,0.2112840169910238,1.9627330255051634,0.22654575037841618,1.9527100576804235,0.2406991869211197,2.101374387741089
69,0.2249804544872992,1.9247449947309623,0.22696821984587878,1.9234042070349868,0.21629613637924194,2.051657199859619
70,0.21392010048111665,1.895663501277863,0.20016173273324966,1.904885829711447,0.18395668268203735,2.0094399452209473
71,0.17656459456885873,1.8459191730423357,0.17184464840425384,1.8490677177906036,0.15738394856452942,1.9645048379898071
72,0.10681052079571496,1.825535694913501,0.06342312781249779,1.8517779602723963,0.11720126867294312,1.9215564727783203
