,Eps,MinSamples,Misclassifications
167,0.3500000000000001,29.0,691.0
168,0.40000000000000013,2.0,141.0
169,0.40000000000000013,3.0,144.0
170,0.40000000000000013,4.0,147.0
171,0.40000000000000013,5.0,158.0
172,0.40000000000000013,6.0,169.0
173,0.40000000000000013,7.0,180.0
174,0.40000000000000013,8.0,188.0
175,0.40000000000000013,9.0,203.0
176,0.40000000000000013,10.0,223.0
177,0.40000000000000013,11.0,236.0
178,0.40000000000000013,12.0,254.0
179,0.40000000000000013,13.0,281.0
180,0.40000000000000013,14.0,305.0
181,0.40000000000000013,15.0,328.0
182,0.40000000000000013,16.0,366.0
183,0.40000000000000013,17.0,389.0
184,0.40000000000000013,18.0,410.0
185,0.40000000000000013,19.0,428.0
186,0.40000000000000013,20.0,452.0
187,0.40000000000000013,21.0,482.0
188,0.40000000000000013,22.0,499.0
189,0.40000000000000013,23.0,524.0
190,0.40000000000000013,24.0,549.0
191,0.40000000000000013,25.0,576.0
192,0.40000000000000013,26.0,591.0
193,0.40000000000000013,27.0,616.0
194,0.40000000000000013,28.0,645.0
195,0.40000000000000013,29.0,672.0
196,0.45000000000000007,2.0,131.0
197,0.45000000000000007,3.0,136.0
198,0.45000000000000007,4.0,140.0
199,0.45000000000000007,5.0,152.0
200,0.45000000000000007,6.0,163.0
201,0.45000000000000007,7.0,174.0
202,0.45000000000000007,8.0,185.0
203,0.45000000000000007,9.0,202.0
204,0.45000000000000007,10.0,220.0
205,0.45000000000000007,11.0,235.0
206,0.45000000000000007,12.0,254.0
207,0.45000000000000007,13.0,277.0
208,0.45000000000000007,14.0,304.0
209,0.45000000000000007,15.0,325.0
210,0.45000000000000007,16.0,359.0
211,0.45000000000000007,17.0,383.0
212,0.45000000000000007,18.0,402.0
213,0.45000000000000007,19.0,422.0
214,0.45000000000000007,20.0,444.0
215,0.45000000000000007,21.0,472.0
216,0.45000000000000007,22.0,494.0
217,0.45000000000000007,23.0,517.0
218,0.45000000000000007,24.0,542.0
219,0.45000000000000007,25.0,571.0
220,0.45000000000000007,26.0,585.0
221,0.45000000000000007,27.0,608.0
222,0.45000000000000007,28.0,637.0
223,0.45000000000000007,29.0,664.0
224,0.5000000000000001,2.0,123.0
225,0.5000000000000001,3.0,129.0
226,0.5000000000000001,4.0,136.0
227,0.5000000000000001,5.0,148.0
228,0.5000000000000001,6.0,160.0
229,0.5000000000000001,7.0,173.0
230,0.5000000000000001,8.0,185.0
231,0.5000000000000001,9.0,202.0
232,0.5000000000000001,10.0,220.0
233,0.5000000000000001,11.0,235.0
234,0.5000000000000001,12.0,253.0
235,0.5000000000000001,13.0,275.0
236,0.5000000000000001,14.0,302.0
237,0.5000000000000001,15.0,323.0
238,0.5000000000000001,16.0,357.0
239,0.5000000000000001,17.0,381.0
240,0.5000000000000001,18.0,400.0
241,0.5000000000000001,19.0,421.0
242,0.5000000000000001,20.0,442.0
243,0.5000000000000001,21.0,466.0
244,0.5000000000000001,22.0,487.0
245,0.5000000000000001,23.0,515.0
246,0.5000000000000001,24.0,539.0
247,0.5000000000000001,25.0,564.0
248,0.5000000000000001,26.0,581.0
249,0.5000000000000001,27.0,608.0
250,0.5000000000000001,28.0,632.0
251,0.5000000000000001,29.0,660.0
252,0.5500000000000002,2.0,117.0
253,0.5500000000000002,3.0,125.0
254,0.5500000000000002,4.0,136.0
255,0.5500000000000002,5.0,148.0
256,0.5500000000000002,6.0,160.0
257,0.5500000000000002,7.0,173.0
258,0.5500000000000002,8.0,185.0
259,0.5500000000000002,9.0,202.0
260,0.5500000000000002,10.0,220.0
261,0.5500000000000002,11.0,235.0
262,0.5500000000000002,12.0,252.0
263,0.5500000000000002,13.0,272.0
264,0.5500000000000002,14.0,302.0
265,0.5500000000000002,15.0,322.0
266,0.5500000000000002,16.0,357.0
267,0.5500000000000002,17.0,381.0
268,0.5500000000000002,18.0,397.0
269,0.5500000000000002,19.0,416.0
270,0.5500000000000002,20.0,440.0
271,0.5500000000000002,21.0,464.0
272,0.5500000000000002,22.0,484.0
273,0.5500000000000002,23.0,509.0
274,0.5500000000000002,24.0,534.0
275,0.5500000000000002,25.0,563.0
276,0.5500000000000002,26.0,578.0
277,0.5500000000000002,27.0,605.0
278,0.5500000000000002,28.0,629.0
279,0.5500000000000002,29.0,659.0
280,0.6000000000000002,2.0,114.0
281,0.6000000000000002,3.0,122.0
282,0.6000000000000002,4.0,136.0
283,0.6000000000000002,5.0,147.0
284,0.6000000000000002,6.0,160.0
285,0.6000000000000002,7.0,173.0
286,0.6000000000000002,8.0,185.0
287,0.6000000000000002,9.0,202.0
288,0.6000000000000002,10.0,220.0
289,0.6000000000000002,11.0,235.0
290,0.6000000000000002,12.0,252.0
291,0.6000000000000002,13.0,272.0
292,0.6000000000000002,14.0,301.0
293,0.6000000000000002,15.0,321.0
294,0.6000000000000002,16.0,357.0
295,0.6000000000000002,17.0,381.0
296,0.6000000000000002,18.0,397.0
297,0.6000000000000002,19.0,415.0
298,0.6000000000000002,20.0,440.0
299,0.6000000000000002,21.0,463.0
300,0.6000000000000002,22.0,484.0
301,0.6000000000000002,23.0,507.0
302,0.6000000000000002,24.0,532.0
303,0.6000000000000002,25.0,561.0
304,0.6000000000000002,26.0,577.0
305,0.6000000000000002,27.0,604.0
306,0.6000000000000002,28.0,627.0
307,0.6000000000000002,29.0,655.0
308,0.6500000000000001,2.0,107.0
309,0.6500000000000001,3.0,117.0
310,0.6500000000000001,4.0,132.0
311,0.6500000000000001,5.0,145.0
312,0.6500000000000001,6.0,158.0
313,0.6500000000000001,7.0,172.0
314,0.6500000000000001,8.0,185.0
315,0.6500000000000001,9.0,202.0
316,0.6500000000000001,10.0,220.0
317,0.6500000000000001,11.0,235.0
318,0.6500000000000001,12.0,252.0
319,0.6500000000000001,13.0,272.0
320,0.6500000000000001,14.0,301.0
321,0.6500000000000001,15.0,321.0
322,0.6500000000000001,16.0,357.0
323,0.6500000000000001,17.0,381.0
324,0.6500000000000001,18.0,397.0
325,0.6500000000000001,19.0,415.0
326,0.6500000000000001,20.0,439.0
327,0.6500000000000001,21.0,463.0
328,0.6500000000000001,22.0,480.0
329,0.6500000000000001,23.0,505.0
330,0.6500000000000001,24.0,531.0
331,0.6500000000000001,25.0,561.0
332,0.6500000000000001,26.0,577.0
333,0.6500000000000001,27.0,603.0
334,0.6500000000000001,28.0,627.0
335,0.6500000000000001,29.0,654.0
336,0.7000000000000002,2.0,104.0
337,0.7000000000000002,3.0,116.0
338,0.7000000000000002,4.0,130.0
339,0.7000000000000002,5.0,144.0
340,0.7000000000000002,6.0,157.0
341,0.7000000000000002,7.0,171.0
342,0.7000000000000002,8.0,184.0
343,0.7000000000000002,9.0,201.0
344,0.7000000000000002,10.0,220.0
345,0.7000000000000002,11.0,235.0
346,0.7000000000000002,12.0,252.0
347,0.7000000000000002,13.0,272.0
348,0.7000000000000002,14.0,301.0
349,0.7000000000000002,15.0,321.0
350,0.7000000000000002,16.0,357.0
351,0.7000000000000002,17.0,380.0
352,0.7000000000000002,18.0,397.0
353,0.7000000000000002,19.0,415.0
354,0.7000000000000002,20.0,439.0
355,0.7000000000000002,21.0,462.0
356,0.7000000000000002,22.0,479.0
357,0.7000000000000002,23.0,505.0
358,0.7000000000000002,24.0,531.0
359,0.7000000000000002,25.0,559.0
360,0.7000000000000002,26.0,575.0
361,0.7000000000000002,27.0,602.0
362,0.7000000000000002,28.0,627.0
363,0.7000000000000002,29.0,654.0
364,0.7500000000000002,2.0,104.0
365,0.7500000000000002,3.0,116.0
366,0.7500000000000002,4.0,130.0
367,0.7500000000000002,5.0,143.0
368,0.7500000000000002,6.0,157.0
369,0.7500000000000002,7.0,171.0
370,0.7500000000000002,8.0,183.0
371,0.7500000000000002,9.0,200.0
372,0.7500000000000002,10.0,220.0
373,0.7500000000000002,11.0,235.0
374,0.7500000000000002,12.0,252.0
375,0.7500000000000002,13.0,272.0
376,0.7500000000000002,14.0,301.0
377,0.7500000000000002,15.0,321.0
378,0.7500000000000002,16.0,357.0
379,0.7500000000000002,17.0,380.0
380,0.7500000000000002,18.0,397.0
381,0.7500000000000002,19.0,415.0
382,0.7500000000000002,20.0,439.0
383,0.7500000000000002,21.0,462.0
384,0.7500000000000002,22.0,479.0
385,0.7500000000000002,23.0,504.0
386,0.7500000000000002,24.0,531.0
387,0.7500000000000002,25.0,559.0
388,0.7500000000000002,26.0,575.0
389,0.7500000000000002,27.0,602.0
390,0.7500000000000002,28.0,627.0
391,0.7500000000000002,29.0,654.0
