,FilteredRange,FilteredDoppler,FilteredTheta,FilteredAngularVelocity,CentroidNumber
0,3.557146688944542,0.08881764516715461,-0.3638083208549793,-0.009083853204868403,0
1,3.5615875712028995,0.08881764516715461,-0.3642625135152227,-0.009083853204868403,0
2,4.3564740571142435,0.10855411467159871,0.4406228876497237,0.011024501197758059,0
3,4.769092695705168,0.11872117916241878,0.8291552342873547,0.020711919963744156,0
4,4.9322949651495325,0.12264792599103908,1.061641850553989,0.026490971655840214,0
5,5.08054453527864,0.12619641971961723,1.1297342484099202,0.02815808399724194,0
6,5.138507166139738,0.12748612783135552,1.182335213859052,0.029436312742542055,0
7,5.145124881129839,0.1274922054492964,1.2283224259130778,0.030547808283538275,0
8,5.126812053179588,0.12687579001302385,1.265191291120587,0.031430242111087144,0
9,5.1417322364461056,0.12708993217946246,1.2807925387363008,0.03178054761695879,0
10,5.146990505445977,0.12706256070357977,1.278246782038334,0.03167730706567752,0
11,5.136211098154659,0.12663478204374215,1.286779728924644,0.03185081721631488,0
12,5.128009722437803,0.12627190776611313,1.2810616289001657,0.0316682793664948,0
13,5.146310508147751,0.12657121339212168,1.2640536017013833,0.03120407359453207,0
14,5.108144480655818,0.12546023740806328,1.2840233918995376,0.03166373867614075,0
15,5.124286402714473,0.1257066521443492,1.2897465440993792,0.03176710859539255,0
16,5.118484417943753,0.12540484646699745,1.2915363860474465,0.03177213946975704,0
17,5.103496227694437,0.12487404914932793,1.2927289105845383,0.03176224977097062,0
18,5.100397508993116,0.12464078020653674,1.290008832820151,0.03165467947751405,0
19,5.0758354976425935,0.12387189006019841,1.2942791155521094,0.031721784315418736,0
20,5.081471188703595,0.12385795988686485,1.2865175650433578,0.031488385071360744,0
21,5.125615650231084,0.12480556446946525,1.2769364928812341,0.03120984595985783,0
22,5.116132627930542,0.12441297269608159,1.2757623622268766,0.03114156573632848,0
23,5.104319762535298,0.12396269768908913,1.2858668440110963,0.03135498405087039,0
24,5.110553254053642,0.12396358050142094,1.2785256087969183,0.031132537498642636,0
25,5.098136797119592,0.12349879558359023,1.2851830389054137,0.03125989837838204,0
26,5.144428869293487,0.12450047179818988,1.277326783723187,0.03102471110993895,0
27,5.133934513700249,0.12408300914692526,1.3016429486891055,0.03159312382930029,0
28,5.1342479849220215,0.12393592601994464,1.2979532752686018,0.03146155504997523,0
29,5.144134495775378,0.1240280537241234,1.3231587143718742,0.03205162649443899,0
30,5.162057891240834,0.12432073768864897,1.3076172197817137,0.03162355968008487,0
31,5.188183872223959,0.12481786488212444,1.3055662048621195,0.03153286822181774,0
32,5.18123221998125,0.12448846299731006,1.293625578967065,0.031195358376470795,0
33,5.1874566431311155,0.12448846299731006,1.2951853468858885,0.031195358376470795,0
34,5.1952384177105815,0.12452734817657599,1.3039659586386718,0.03137565410266205,0
35,5.20146478511941,0.12452734817657599,1.305534741343805,0.03137565410266205,0
36,5.292327233651081,0.1266406086290814,1.2234694369396983,0.029287412227275284,0
37,5.158258716508996,0.12313497697930516,1.3386439028719244,0.03212661560607335,0
38,5.195542377786875,0.12391217828839166,1.2957825961485119,0.031016312547303908,0
39,5.175024976752291,0.12324518677905325,1.3357467543186348,0.03197544719256627,0
40,5.166151159378563,0.12286975415202002,1.3299694473474717,0.03179127542400719,0
41,5.167773412555433,0.1227568644009406,1.333375942896242,0.031836642010213675,0
42,5.187881158985676,0.12310567596673824,1.3431476056800458,0.03204088247671288,0
43,5.20145762932267,0.12329097400765353,1.3445836264834423,0.03203673707545348,0
44,5.180005942349688,0.12260143004577174,1.3553436994084311,0.03226540713965363,0
45,5.171274411605308,0.12223035383486869,1.3689148843797925,0.032563981786704284,0
46,5.159435106393804,0.12178214352517462,1.363306936794449,0.03238330396711181,0
47,5.13680706447905,0.12106511108844523,1.378583029697979,0.03272430091355811,0
48,5.164449507329055,0.12160416695100658,1.3549521795295907,0.03209341289323186,0
49,5.136143282749044,0.12074557936230344,1.3666636612621785,0.03234576772688794,0
50,5.145063633638213,0.12081756617681165,1.3711765081050544,0.03241806631506601,0
51,5.136789042671498,0.1204601262448377,1.3802441412684567,0.03260400214147422,0
52,5.134547907109169,0.120253780629992,1.363013955284513,0.03213308114045006,0
53,5.170052823749407,0.12099016583869956,1.3158899057267426,0.030916334483401548,0
54,5.174669300672962,0.12095438478081244,1.3279397747200716,0.031178607948299405,0
55,5.215106362835273,0.12181304502858449,1.3162320207962568,0.030847354906570815,0
56,5.273763408296314,0.1231255642098482,1.29545937031736,0.03029017592469253,0
57,5.222316507313998,0.12168728258206273,1.3342005678468793,0.031219681261353816,0
58,5.211221705274821,0.12125833960657507,1.312601685000174,0.030641407430897563,0
59,5.184287034247258,0.12043442979364394,1.320890642958644,0.030810118731445006,0
60,5.17062587803261,0.11994297217306145,1.3112472824546961,0.03053087112993389,0
61,5.238415743461899,0.12148586148194122,1.2407805174366628,0.02873328539773589,0
62,5.164341863138071,0.11948465865053233,1.2941789389853187,0.03003070755201227,0
63,5.151427915973047,0.11901304366682319,1.2909107599057377,0.02991161355807515,0
64,5.1823559097128244,0.11963669763826978,1.256988447011201,0.029027271646154037,0
65,5.16508607902771,0.1190561317065088,1.2726664897602653,0.02938249459663485,0
66,5.19790755372136,0.11972700981158557,1.2630237921562424,0.02910504584922275,0
67,5.116848758872905,0.11755359794294551,1.2954957543394183,0.029879495534384168,0
68,5.111240178448088,0.11726679993240956,1.266979664578358,0.02913018056465184,0
69,5.100006944687634,0.11683991918941145,1.2856707925839561,0.029560508129629758,0
70,5.1148148871840355,0.11706378801680048,1.2675431057965607,0.029070977238396876,0
71,5.026517852185793,0.1147129709281842,1.3368056881834196,0.030764086689706215,0
72,5.001031660206862,0.11393339937948654,1.3247966127044313,0.03042582751833359,0
73,4.989954509514824,0.11351457739044754,1.3313956073895576,0.03055261162093558,0
74,4.947336548363429,0.11230874243362064,1.3588652872611922,0.031200353176256124,0
75,4.96463936846108,0.11260056223327032,1.351757697556988,0.030983933516755078,0
76,4.860597926461447,0.10986219843523545,1.407563944229172,0.0323386663506214,0
77,4.925569530861407,0.11134730441471605,1.342234992111066,0.030667108661841448,0
78,4.931136896082142,0.11134730441471605,1.343768347544158,0.030667108661841448,0
79,4.872397715619589,0.10974164784334804,1.4358060425398111,0.03292689242120627,0
80,4.860680137485894,0.10931206830462491,1.4043070828178643,0.03209929431026976,0
81,4.8321622928298105,0.10846354275977309,1.4204979128461315,0.032463485703846634,0
82,4.835893436084802,0.10842129472274444,1.4146267638174173,0.032276361526221,0
83,4.782479862122653,0.10695226504238772,1.4620856446766362,0.03342105722616876,0
84,4.780594927684577,0.10677167708507948,1.4296212869372638,0.03256873736098322,0
85,4.748656850635452,0.10584092400384656,1.4549534184686248,0.0331605899118774,0
86,4.76669301069562,0.10615912909398327,1.4109040979820773,0.03201933273379646,0
87,4.755195808956722,0.10573952464470496,1.4057006746686234,0.031849435356764155,0
88,4.710499412879638,0.10449150036731869,1.43073505336388,0.03243475138491443,0
89,4.769731896637248,0.10584001244570182,1.3535917926252663,0.030468084760498462,0
90,4.732023504362025,0.1047663447079363,1.4037566575195917,0.031682603128945414,0
91,4.676551613822476,0.10325048433902381,1.5233236424760106,0.034628492137683785,0
92,4.750773825223271,0.10497482109767159,1.421298923935829,0.032037826890566036,0
93,4.642682765793508,0.1021448635325119,1.5458719467064712,0.035108267125924686,0
94,4.741385110042735,0.10448181986391268,1.435706280229046,0.03231373329736734,0
95,4.704466984240648,0.1034295797441803,1.4576377389224646,0.03282099352279931,0
96,4.6620873613979015,0.1022422863152176,1.5005715273755573,0.03385202320512023,0
97,4.651292682029514,0.10184511293983314,1.49135377591526,0.0335796049124722,0
98,4.602741562412613,0.10050570282088452,1.5176607798249544,0.0341945368391656,0
99,4.665711618384006,0.10195251357819658,1.44582713730065,0.032358247966100366,0
100,4.5699818294973396,0.09943497513710853,1.5397714156169362,0.03466352551711113,0
101,4.5679802694757115,0.09926086006149096,1.5297480177151621,0.0343699780969456,0
102,4.514053336799357,0.09779044868372744,1.5540293724999155,0.034933345284958235,0
103,4.543454531907836,0.09840247546710554,1.4957157057019406,0.033433711475664284,0
104,4.562980365857061,0.09876716236288256,1.4541314778969232,0.03235366370091271,0
105,4.548636570299295,0.09828571033601839,1.4420639269869493,0.03201195997819062,0
106,4.494309274615646,0.09680651979418445,1.4758495607837576,0.03281558134642779,0
107,4.471504877064966,0.09611626452476149,1.4955073464426638,0.033265444182672105,0
108,4.490771096416842,0.09647732335436544,1.486062826925524,0.032988096074650294,0
109,4.431616173039052,0.09487985045684966,1.5505103786810328,0.034556089756342584,0
110,4.357963178683297,0.09292237263216557,1.6337827540263243,0.03659215894129825,0
111,4.236551979881625,0.08977487406953684,1.7316823294068482,0.03899090968870047,0
112,4.202466460276604,0.08881172142762678,1.7808805332532784,0.040170651470523074,0
113,4.1796920862628575,0.08813219683124407,1.778976734137166,0.04007296528601275,0
114,4.133669379604018,0.08687303786743877,1.8202560544248119,0.04105363125413622,0
115,4.127765611525803,0.0866171722002331,1.7536162200780578,0.039338462317570405,0
116,4.106624742098661,0.08598117399705824,1.798723718597716,0.04041563024275841,0
117,4.0964696175712465,0.08562027054569078,1.7705498708948824,0.03966170691654189,0
118,4.062709589064719,0.08467043179328597,1.7874164604102831,0.04003332999193698,0
119,4.0490820700958166,0.0842244632400134,1.883639844425543,0.042385932177097116,0
120,4.019043922917706,0.08336929793813795,1.9200146592623435,0.043241250984286765,0
121,4.01030813401154,0.08304709434754938,1.9339405773360532,0.04353498021086593,0
122,3.993642342347359,0.08252729044289123,1.9446131198963081,0.04374710988751292,0
123,3.981189727061797,0.08211333339400967,1.9711469129141166,0.04435501094927154,0
124,3.948629611179219,0.08119783320543843,1.9889195194606986,0.04474339686685252,0
125,3.9069460450163986,0.08005567445829503,1.9872163945869867,0.04464501247941046,0
126,3.8872627726415656,0.07946426232102292,2.0016928465735244,0.04495073535987406,0
127,3.8655084244780378,0.07882187627159523,2.0109112694743154,0.045124789944962634,0
128,3.8182383364534873,0.07754319507713504,2.008730119201203,0.0450139936960148,0
129,3.794519304885207,0.07685415159843,2.0144049577336567,0.04509949029645557,0
130,3.7518230075402625,0.07569212900355193,2.0215510445994704,0.04522161544878992,0
131,3.3488157270233017,0.08361587333391515,-0.30779175483395493,-0.007685187386615604,1
132,3.707815563733664,0.07449881938415677,2.0356990188834314,0.045518416784907804,0
133,4.197841998135484,0.10471064180945787,0.5003493794165332,0.01250271257892295,1
134,3.6708210527191936,0.07348210397882148,2.0348803435611478,0.04544114846626788,0
135,4.594450416672554,0.11448274883683857,0.9026945910837642,0.022533176400103595,1
136,3.6405490206261173,0.07263451003894587,2.039726531922623,0.04550542139855657,0
137,4.769536737779541,0.11871151746767863,1.0753592875899205,0.026816273470918854,1
138,3.627704457950399,0.07222311707570828,2.0419478375498774,0.04550407394680442,0
139,4.801916427464678,0.11937179496609944,1.1686390787764962,0.029111878402580022,1
140,3.599631182962423,0.07143199520700014,2.038950045132193,0.04537241361933813,0
141,4.831820487229577,0.11996943466688831,1.2102470762453532,0.030114435295182467,1
142,3.5230376985407914,0.06943037013379211,2.0425051726529544,0.04540453613718568,0
143,4.785129009149004,0.11865383042684041,1.2771462212711855,0.031747229883473935,1
144,3.51904536589354,0.06924400680909945,2.0399909108180125,0.04528507324974995,0
145,4.78833945930645,0.11858585935658085,1.263005402522274,0.03135451626941438,1
146,4.767151301818349,0.11790876945755638,1.2837488083351636,0.03183330977751472,1
147,3.4595150586624426,0.06767116017809938,2.0565749247451004,0.045642620322523995,0
148,3.408619459324493,0.06631587535046257,2.0625568682679254,0.045735000160394126,0
149,4.814332390011895,0.1189396221347266,1.238180863454884,0.03065579141623744,1
150,3.3924104898976513,0.06582836565771938,2.0600086451516693,0.04561427673656701,0
151,4.820279371118631,0.1189396221347266,1.239713653025696,0.03065579141623744,1
152,3.3577111342469306,0.06487978203890273,2.0686504091033595,0.045773104454790776,0
153,4.762402045559352,0.11734600648763507,1.2956692197289772,0.032014662255999464,1
154,3.3071533040537617,0.06353641576436804,2.0737558604529758,0.045843436442977455,0
155,4.809464195618823,0.11837459199912294,1.270254177291747,0.0313401110562484,1
156,4.810611659984676,0.11825545928416409,1.274843850382948,0.03141558340427308,1
157,3.2815325863188454,0.06281737610086904,2.0815879035804286,0.04598176032076283,0
158,3.2528958573373874,0.06202392796637462,2.0815646218425568,0.045923773560365574,0
159,4.822029463715234,0.11839291323588316,1.258231340134967,0.03096156868721453,1
160,3.2123947772767636,0.060935231924952836,2.0884004326130707,0.046037122426595176,0
161,4.816683382867859,0.1181116216875893,1.2747942886523016,0.03133647181038492,1
162,3.177779322114663,0.05999485198092417,2.0983110897035817,0.046227104972642145,0
163,4.79225844416632,0.11735430533837787,1.3081939075402622,0.032131298159884074,1
164,3.175363170677505,0.05985962366541345,2.099262132511826,0.04619313961832534,0
165,4.798126159433239,0.11735430533837787,1.3098004724482564,0.032131298159884074,1
166,3.1525914680824494,0.059216310712146884,2.122967414413498,0.046727362462788656,0
167,4.803993874700158,0.11735430533837787,1.3114070373562505,0.032131298159884074,1
168,3.1212926096923894,0.05836088814221761,2.1369262987523516,0.04701756261798751,0
169,4.824709247164622,0.11772503335829161,1.2480579537646004,0.030509434277246263,1
170,3.069299952828947,0.05698983442759705,2.1476100403343894,0.047225624127379226,0
171,4.838355125232093,0.11791878183268756,1.2288660912217553,0.029992147529263553,1
172,3.0276843030894867,0.05587959369199554,2.154465367076609,0.047337835002181985,0
173,4.818303739447785,0.11727090855238936,1.2511590011549965,0.030511331113702453,1
174,2.999857384401681,0.055115026941124,2.163528662378856,0.04750503608962612,0
175,4.858376860087882,0.11812508021811913,1.234960266821561,0.030068776784386082,1
176,4.897993294225536,0.11896678259331883,1.2284391556757894,0.029868413488880696,1
177,2.943367645326784,0.05363573879076311,2.1606061186300165,0.04737275655021735,0
178,2.8800632188556037,0.05198814295029573,2.1677040578960862,0.04749084148001907,0
179,4.878760844196564,0.11833804878161751,1.2662516191422126,0.030775256005534355,1
180,2.8586371661536814,0.051388256312357224,2.1541765338561065,0.04709378614633666,0
181,4.870130089485031,0.1179748113995797,1.3113824468871886,0.03186369707781149,1
182,2.8154298542362137,0.05024526693075708,2.1522312342882524,0.04698642063135111,0
183,4.882074196695441,0.11812575688373529,1.2919219428689985,0.03133801196240373,1
184,2.7704832089127196,0.04906027545335304,2.170181634038372,0.047375960674261273,0
185,4.849387474119446,0.11716213614914897,1.3483542594057847,0.032707934957126976,1
186,2.7472357642981056,0.04841856613032479,2.173169076967164,0.047391407488120915,0
187,4.895475641445136,0.11816663204223843,1.3385199372991814,0.03242154996700314,1
188,2.7231106181775693,0.04775574279881286,2.1734940109346943,0.047340355393067836,0
189,4.891430263475034,0.11791809996802585,1.3863291331172554,0.03357481134826966,1
190,2.6829379413968866,0.04669305955485223,2.1916874564115743,0.04773552212733067,0
191,4.897326168473436,0.11791809996802585,1.3880078736846688,0.03357481134826966,1
192,2.6430256462202983,0.04563820441991263,2.2032279584358188,0.0479640795784637,0
193,4.903222073471837,0.11791809996802585,1.3896866142520823,0.03357481134826966,1
194,2.5799779450675526,0.04400700313717252,2.203655886593301,0.04791488417717928,0
195,4.909117978470238,0.11791809996802585,1.3913653548194957,0.03357481134826966,1
196,4.874891572064076,0.11691629443982202,1.4055412357353276,0.03388684980890433,1
197,2.545042250070242,0.0430797610609136,2.17992623772175,0.047262564749453694,0
198,4.885349367514747,0.11703145001357183,1.3942322530566729,0.03356217252628011,1
199,2.4768261297680607,0.04132270467251842,2.189595324122308,0.04744498567737093,0
200,4.880993647530926,0.1167765862811249,1.4028450164720616,0.03373532245859159,1
201,2.461832047507855,0.040896731701386545,2.1813392171373556,0.047179608492131965,0
202,2.4657370893686106,0.04094317877443739,2.1740723531901405,0.04693926281493293,0
203,4.961940827018095,0.11865195082976691,1.3705852134686691,0.03288771773633636,1
204,2.3811739471739037,0.038780624439020944,2.2062471262114274,0.04768402710658188,0
205,5.052014673105608,0.12075285591206467,1.2928585359015297,0.03090591839915892,1
206,2.3786484041146334,0.03866914942575699,2.181105891477086,0.04699675030034792,0
207,4.985160352643757,0.11893283186069252,1.3843774703955491,0.03315245119751251,1
208,2.3447806082204266,0.03777523548404676,2.194538967078904,0.0472734853337262,0
209,4.958805498740511,0.11812630263481785,1.4498974567663654,0.034747017085426136,1
210,5.003591885267778,0.11909709093433164,1.4377609941777514,0.034400604764754844,1
211,2.2932840351853474,0.036442268322766314,2.204918154783522,0.04747362299759465,0
212,2.271480038126538,0.035852352955102196,2.198510287331916,0.04725435836335031,0
213,5.016139291276207,0.11926169896084128,1.4562819426447606,0.03482010334724602,1
214,2.2180502499951302,0.03447351635637154,2.205592819695904,0.047372206414431975,0
215,5.01867674973112,0.11917616521569449,1.4884148052885948,0.035578951224311484,1
216,5.007748806990043,0.11875452349280155,1.5062256690260625,0.035979248756802175,1
217,2.1498939777148243,0.032728698676018866,2.224287516508892,0.04777984902347734,0
218,2.1431978468009287,0.032520644597424694,2.208608036866677,0.04732870115597699,0
219,5.013043750115966,0.11873847397847655,1.5206392641398039,0.03629422085857249,1
220,2.0595243928445788,0.030390819723861127,2.2521880264490597,0.04835775370340729,0
221,4.993927743553557,0.11811293264860555,1.6104215433843743,0.03849066450905044,1
222,2.019654159817025,0.029357367189185794,2.2565453838015697,0.04840617991232963,0
223,5.004365305536936,0.11822608908683149,1.6743023409646354,0.040037637401804715,1
224,5.012156660547893,0.11827303167251477,1.6654386227417448,0.039766336525575485,1
225,2.0051099644039683,0.02895756534717541,2.232027876808257,0.04773357526841131,0
226,1.9698954788030998,0.028042150519004945,2.2363773757973604,0.04778258451249827,0
227,4.999578518418073,0.11781131397679828,1.6881153880173891,0.04028290202992918,1
228,4.990140582179525,0.11742857984602705,1.6957066409132215,0.0404221556577528,1
229,1.9654116592750024,0.027895186048242208,2.2264661152493335,0.04747545867545328,0
230,4.9651881429454505,0.11665894518369556,1.6948104913501312,0.04034931527458231,1
231,1.8811280916337165,0.025755901979735395,2.247889274453276,0.04795109878207425,0
232,1.916241298890791,0.026600481559213244,2.209934549736,0.046943551225110965,0
233,4.946817574726367,0.11605461271232806,1.6620008803060355,0.03947972534180267,1
234,1.847099184566371,0.02484087760409762,2.2291952268743946,0.04736586082753642,0
235,4.900730713380115,0.11475899243812411,1.7463299205576837,0.04153603130895767,1
