,TI,Group 16,xTi,yTi,xGroup16,yGroup16
138,1.0,1.0,-2.311661958694458,4.172872543334961,-2.2058641293863195,4.273214451257605
139,1.0,1.0,-2.291628837585449,4.200865745544434,-2.2427975947495673,4.180122207858253
140,1.0,1.0,-2.3036463260650635,4.198545455932617,-2.1616021659351086,4.164924693837678
141,1.0,1.0,-2.2961299419403076,4.198065757751465,-2.2094661455271987,4.097864283141338
142,1.0,1.0,-2.2852299213409424,4.196549415588379,-2.182477786867393,4.056803385070665
143,1.0,1.0,-2.2896676063537598,4.185442924499512,-2.2144615463321506,4.086383677805971
144,1.0,1.0,-2.298121929168701,4.164931774139404,-2.267158730061727,4.077854061433561
145,1.0,1.0,-2.311821222305298,4.14948844909668,-2.2014634575368475,4.091831936952911
146,1.0,1.0,-2.2933123111724854,4.152251243591309,-2.2014634575368475,4.091831936952911
147,1.0,1.0,-2.284926414489746,4.152476787567139,-2.2014634575368475,4.091831936952911
148,1.0,1.0,-2.285705804824829,4.155111312866211,-2.1989898703292248,4.151968352864953
149,1.0,1.0,-2.2750797271728516,4.167883396148682,-2.2527125559267254,4.146783344148987
150,1.0,1.0,-2.2778141498565674,4.167113304138184,-2.268711136586099,4.132216088446807
151,1.0,1.0,-2.2875280380249023,4.163098335266113,-2.2208450250296443,4.153352549559901
152,1.0,1.0,-2.275219440460205,4.174872875213623,-2.176992529730134,4.221447918303532
153,1.0,1.0,-2.288639783859253,4.183095455169678,-2.1911114805989005,4.11977203854567
154,1.0,1.0,-2.264681339263916,4.196902275085449,-2.322214078610596,4.086158741888102
155,1.0,1.0,-2.3236000537872314,4.166607856750488,-2.2569106772500884,4.1330983756255835
156,1.0,1.0,-2.323338508605957,4.1722822189331055,-2.2557136814050613,4.105845499810854
157,1.0,1.0,-2.3085763454437256,4.178624629974365,-2.2584367269616274,4.158439658554019
158,1.0,1.0,-2.305255651473999,4.180218696594238,-2.2387970065570233,4.147098345713943
159,1.0,1.0,-2.3112378120422363,4.172927379608154,-2.287738700067676,4.107531356893356
160,1.0,1.0,-2.324908494949341,4.164046287536621,-2.1628798005230596,4.149100249210214
161,1.0,1.0,-2.30184006690979,4.172909736633301,-2.2272067079740325,4.1706168848247405
162,1.0,1.0,-2.2763619422912598,4.189411163330078,-2.1912622519565637,4.1769927460789
163,1.0,1.0,-2.2583158016204834,4.19643497467041,-2.232447932790503,4.1941282637436075
164,1.0,1.0,-2.2518510818481445,4.203732967376709,-2.225278816427272,4.1286127337511225
165,1.0,1.0,-2.2740094661712646,4.185080051422119,-2.2063613012769596,4.148798805682882
166,1.0,1.0,-2.305783987045288,4.165832996368408,-2.2003167663924006,4.1140531385167645
167,1.0,1.0,-2.2940921783447266,4.162134170532227,-2.196042328880438,4.139990338277794
168,1.0,1.0,-2.286083459854126,4.1692609786987305,-2.2380387724002717,4.076910666009182
169,1.0,1.0,-2.3023715019226074,4.150795936584473,-2.283837874447321,4.116748413809392
170,1.0,1.0,-2.3038225173950195,4.147629737854004,-2.283837874447321,4.116748413809392
171,1.0,1.0,-2.333392381668091,4.1303558349609375,-2.092912673295499,4.163599766369106
172,1.0,1.0,-2.264340877532959,4.170669078826904,-2.2705217542224,4.098243653526555
173,1.0,1.0,-2.275561571121216,4.163443565368652,-2.1725791828788874,4.1301936165082465
174,1.0,1.0,-2.2380735874176025,4.175724506378174,-2.0904275065036746,4.173372364825711
175,1.0,1.0,-2.2320480346679688,4.182071208953857,-2.223977992912873,4.158584109994869
176,1.0,1.0,-2.262160062789917,4.173426628112793,-2.2116361498263553,4.151666900780981
177,1.0,1.0,-2.3110554218292236,4.156503677368164,-2.2986289333759906,4.16920081811304
178,1.0,1.0,-2.335001230239868,4.15880823135376,-2.2036268261976497,4.246267055283741
179,1.0,1.0,-2.3167166709899902,4.1792144775390625,-2.2560692406765592,4.158378456384286
180,1.0,1.0,-2.3259775638580322,4.175468921661377,-2.225659972169449,4.128097452581283
181,1.0,1.0,-2.33349609375,4.167429447174072,-2.2250785544637735,4.184015224493532
182,1.0,1.0,-2.316659450531006,4.180985927581787,-2.2924096795929105,4.080335726165102
183,1.0,1.0,-2.327385902404785,4.165257453918457,-2.311306281761789,4.087284458649189
184,1.0,1.0,-2.330892562866211,4.154326438903809,-2.2739643914302166,4.081633358399196
185,1.0,1.0,-2.33046817779541,4.143310546875,-2.1830135234673174,4.160543369869227
186,1.0,1.0,-2.282442331314087,4.157626152038574,-2.247241717297755,4.08480521830313
187,1.0,1.0,-2.284482955932617,4.148866176605225,-2.216712940207592,4.120997370610144
188,1.0,1.0,-2.2864115238189697,4.153306484222412,-2.2130939381714074,4.155745653420526
189,1.0,1.0,-2.2936294078826904,4.156727313995361,-2.2076398413761398,4.112035928009896
190,1.0,1.0,-2.3049983978271484,4.144784450531006,-2.164050519938819,4.072311300601336
191,1.0,1.0,-2.296304941177368,4.136483192443848,-2.302238375943243,4.117177674256574
192,1.0,1.0,-2.320183753967285,4.124417781829834,-2.2708625751892524,4.04228592156234
193,1.0,1.0,-2.335272789001465,4.110913276672363,-2.2239377326970473,4.050577023962636
194,1.0,1.0,-2.3197712898254395,4.113893985748291,-2.2715583634205325,4.034359313529802
195,1.0,1.0,-2.323948383331299,4.1048264503479,-2.2597930500679277,4.029854267046056
196,1.0,1.0,-2.3288540840148926,4.107049942016602,-2.227113445164231,4.058840722254617
197,1.0,1.0,-2.3196847438812256,4.112632751464844,-2.1805592358928796,4.144618408447636
198,1.0,1.0,-2.3054940700531006,4.127283096313477,-2.2412680104968916,4.0517433657304895
199,1.0,1.0,-2.3068222999572754,4.122585296630859,-2.2356190626218386,4.079764861956102
200,1.0,1.0,-2.302211284637451,4.130111217498779,-2.191247668827647,4.082912799167249
201,1.0,1.0,-2.2809343338012695,4.150635242462158,-2.2019692570478098,4.123192512988072
202,1.0,1.0,-2.2508254051208496,4.176165580749512,-2.2679212937177584,4.071215745273806
203,1.0,1.0,-2.2873542308807373,4.160429954528809,-2.2757102684207977,4.117800174740469
204,1.0,1.0,-2.2898426055908203,4.162921905517578,-2.2757102684207977,4.117800174740469
205,1.0,1.0,-2.3321893215179443,4.136447429656982,-2.288680635320343,4.099880902446897
206,1.0,1.0,-2.3226265907287598,4.143296718597412,-2.3356192170245476,4.04501035064276
207,1.0,1.0,-2.3304665088653564,4.1327714920043945,-2.234210549825531,4.101129427183143
208,1.0,1.0,-2.3144383430480957,4.145786762237549,-2.229633738728189,4.151186354397772
209,1.0,1.0,-2.292205572128296,4.161069393157959,-2.275071560526135,4.168447706514869
210,1.0,1.0,-2.3008196353912354,4.159799098968506,-2.270748399233274,4.163678639297608
211,1.0,1.0,-2.301417112350464,4.163052558898926,-2.2947530182170564,4.1140015824646765
212,1.0,1.0,-2.339373826980591,4.142117977142334,-2.4294244741223556,4.113824250642322
213,1.0,1.0,-2.3686816692352295,4.125279903411865,-2.3310624651891847,4.125046304344016
214,1.0,1.0,-2.374006748199463,4.120474815368652,-2.3057195988980204,4.1068721309511655
215,1.0,1.0,-2.3502357006073,4.133811950683594,-2.2763208466224096,4.122793653416428
216,1.0,1.0,-2.336822032928467,4.14758825302124,-2.2776511265742303,4.098835526205645
217,1.0,1.0,-2.312232494354248,4.169341564178467,-2.32585697942982,4.1264772203459685
218,1.0,1.0,-2.334001064300537,4.159029006958008,-2.237131741560196,4.161868439039825
219,1.0,1.0,-2.2909514904022217,4.181282997131348,-2.2842281042153556,4.09447597666132
220,1.0,1.0,-2.30593204498291,4.169378757476807,-2.2956863987024474,4.069174355621429
221,1.0,1.0,-2.3138675689697266,4.165682315826416,-2.263143761198318,4.097686003152961
222,1.0,1.0,-2.312007427215576,4.16981315612793,-2.2367338441661233,4.168954024387903
223,1.0,1.0,-2.3009822368621826,4.1849565505981445,-2.2096850273796895,4.201624324065041
224,1.0,1.0,-2.293867826461792,4.18293571472168,-2.219076213783528,4.1267677758366235
225,1.0,1.0,-2.2657992839813232,4.189868450164795,-2.2198093795752913,4.092864709352352
226,1.0,1.0,-2.2830862998962402,4.182110786437988,-2.2570039689171617,4.190170960288404
227,1.0,1.0,-2.2827272415161133,4.1919732093811035,-2.2697820802728983,4.178709966999076
228,1.0,1.0,-2.2976772785186768,4.200690269470215,-2.2634399579007094,4.083475415147765
229,1.0,1.0,-2.314824342727661,4.193246841430664,-2.2350497503397864,4.183342403067074
230,1.0,1.0,-2.286381721496582,4.208112716674805,-2.2350497503397864,4.183342403067074
231,1.0,1.0,-2.276411533355713,4.2083611488342285,-2.2350497503397864,4.183342403067074
232,1.0,1.0,-2.2827320098876953,4.198935508728027,-2.3153533739449847,4.1465665628915716
233,1.0,1.0,-2.311556577682495,4.188892364501953,-2.3267065607525397,4.122034713679337
234,1.0,1.0,-2.3471765518188477,4.166529655456543,-2.1955146749670393,4.233710260285862
235,1.0,1.0,-2.298060655593872,4.2012715339660645,-2.2099660010383593,4.201489910936756
236,1.0,1.0,-2.312845468521118,4.180528163909912,-2.2181827513304073,4.307849504608912
237,1.0,1.0,-2.3041112422943115,4.183150768280029,-2.1690172884947923,4.129331414325088
238,1.0,1.0,-2.276078224182129,4.19403076171875,-2.2071163440185226,4.154461369498659
239,1.0,1.0,-2.2717952728271484,4.200824737548828,-2.3154022116716635,4.178694837140448
240,1.0,1.0,-2.3108761310577393,4.1901164054870605,-2.2743549576348134,4.172581739817815
241,1.0,1.0,-2.318956136703491,4.191951751708984,-2.362370934199771,4.143640676463016
242,1.0,1.0,-2.363273859024048,4.165956497192383,-2.3420844991200385,4.053777458940735
243,1.0,1.0,-2.3679745197296143,4.143845558166504,-2.3113554660862192,4.141580074837815
244,1.0,1.0,-2.3512392044067383,4.146729469299316,-2.31151874458417,4.118687902464523
245,1.0,1.0,-2.3474044799804688,4.142843246459961,-2.3336214264507267,4.058508633230609
246,1.0,1.0,-2.3305132389068604,4.147979736328125,-2.2344989008055856,4.144239543811748
247,1.0,1.0,-2.302312135696411,4.167519569396973,-2.2415552690617213,4.199494451504034
248,1.0,1.0,-2.277669906616211,4.178136825561523,-2.1868559117220405,4.114439177526981
249,1.0,1.0,-2.2708516120910645,4.163671493530273,-2.1868559117220405,4.114439177526981
250,1.0,1.0,-2.2822835445404053,4.141263008117676,-2.168265528705777,4.165311981994801
251,1.0,1.0,-2.2567601203918457,4.14665412902832,-2.2913625271027978,4.114753139538288
252,1.0,1.0,-2.2805256843566895,4.1366167068481445,-2.274990756071737,4.0661203960812164
253,1.0,1.0,-2.3062055110931396,4.118751525878906,-2.2384782171500337,4.124485260787796
254,1.0,1.0,-2.3049681186676025,4.120448112487793,-2.2384782171500337,4.124485260787796
255,1.0,1.0,-2.2949044704437256,4.122433662414551,-2.2384782171500337,4.124485260787796
256,1.0,1.0,-2.291330099105835,4.119409561157227,-2.257642185778116,4.1426241467744545
257,1.0,1.0,-2.2860851287841797,4.121021270751953,-2.2472419603625284,4.155803540379313
258,1.0,1.0,-2.2739808559417725,4.127359390258789,-2.1870165873807488,4.123180799882786
259,1.0,1.0,-2.249751091003418,4.14405632019043,-2.1780645832728536,4.181248225233164
260,1.0,1.0,-2.237874984741211,4.158109188079834,-2.0990576745869545,4.238163892681404
261,1.0,1.0,-2.175441026687622,4.200693130493164,-2.1521169309623174,4.297758063878546
262,1.0,1.0,-2.17185378074646,4.2127180099487305,-2.151902119372769,4.113674088207302
263,1.0,1.0,-2.1838245391845703,4.204751491546631,-2.2082690107160725,4.144530799691808
264,1.0,1.0,-2.215745210647583,4.184050559997559,-2.167373056547288,4.107578290392556
265,1.0,1.0,-2.2262771129608154,4.173390865325928,-2.1739810456564594,4.140572853728208
266,1.0,1.0,-2.2207560539245605,4.173774242401123,-2.153798227236316,4.206460064871671
267,1.0,1.0,-2.1974356174468994,4.196386337280273,-2.1074405232337394,4.249074944872598
268,1.0,1.0,-2.1764254570007324,4.223752498626709,-2.051637081754049,4.193441963730018
269,1.0,1.0,-2.143568754196167,4.243052005767822,-2.137669089527595,4.118093654901546
270,1.0,1.0,-2.163804292678833,4.242626190185547,-2.175909505552476,4.180674333252641
271,1.0,1.0,-2.2056784629821777,4.222811222076416,-2.1987661411027792,4.227302018826614
272,1.0,1.0,-2.2347161769866943,4.211127281188965,-2.1795543008459988,4.270291343846982
273,1.0,1.0,-2.2778234481811523,4.193100452423096,-2.1885196311335595,4.2847942741276155
274,1.0,1.0,-2.275855302810669,4.206995964050293,-2.2055315475328143,4.126147743135261
275,1.0,1.0,-2.2935688495635986,4.19875431060791,-2.1697580709237707,4.186617539527838
276,1.0,1.0,-2.260646104812622,4.206934452056885,-2.1567145486058887,4.211642180122792
277,1.0,1.0,-2.2413549423217773,4.208798885345459,-2.153762684291813,4.225532315013755
278,1.0,1.0,-2.2266666889190674,4.2166643142700195,-2.1583058985415176,4.226519467454532
279,1.0,1.0,-2.20124888420105,4.225525379180908,-2.152567085321099,4.290438569759872
280,1.0,1.0,-2.2124602794647217,4.224984169006348,-2.24176137855691,4.196594945324454
281,1.0,1.0,-2.2532150745391846,4.202991008758545,-2.1363391247759336,4.1309003318982
282,1.0,1.0,-2.2419581413269043,4.194411754608154,-2.214110457721784,4.204319584132119
283,1.0,1.0,-2.260138750076294,4.1796488761901855,-2.1199209699796153,4.060849598963122
284,1.0,1.0,-2.252074718475342,4.159966945648193,-2.0814054060273186,4.084449083992896
285,1.0,1.0,-2.2272627353668213,4.160531520843506,-2.174249279876755,4.090679778226282
286,1.0,1.0,-2.2358040809631348,4.157047748565674,-2.178266386528592,4.093188040314435
287,1.0,1.0,-2.245760202407837,4.156876087188721,-2.1911622900494634,4.098543359251372
288,1.0,1.0,-2.268218755722046,4.154310703277588,-2.2396507791579676,4.0655352766173785
289,1.0,1.0,-2.3087258338928223,4.133562088012695,-2.2859504602452274,4.195865572880748
290,1.0,1.0,-2.3393712043762207,4.124412536621094,-2.3557075195391373,4.098161539086268
291,1.0,1.0,-2.3700766563415527,4.1090168952941895,-2.268650976622063,4.210757621323212
292,1.0,1.0,-2.362846612930298,4.116936206817627,-2.277669345329235,4.100770174340882
293,1.0,1.0,-2.3773577213287354,4.106612682342529,-2.3364472611480656,4.095037676358147
294,1.0,1.0,-2.398498773574829,4.096529960632324,-2.2693374637104986,4.047720281568327
295,1.0,1.0,-2.3868114948272705,4.103857040405273,-2.239934543343379,4.101581830867989
296,1.0,1.0,-2.3390417098999023,4.130619049072266,-2.2927507944269627,4.047048102667667
297,1.0,1.0,-2.3123579025268555,4.140873908996582,-2.255569772402336,4.0591881369341145
298,1.0,1.0,-2.319575071334839,4.130995273590088,-2.233204133413124,4.0810820990098025
299,1.0,1.0,-2.327479124069214,4.120794296264648,-2.2119911926088918,4.208927930060769
300,1.0,1.0,-2.2957963943481445,4.151275634765625,-2.2188672012561224,4.117570726879919
301,1.0,1.0,-2.308905601501465,4.146340847015381,-2.279959204066064,4.100457497621273
302,1.0,1.0,-2.3341739177703857,4.135532855987549,-2.250084626888663,4.183879688225057
303,1.0,1.0,-2.3491172790527344,4.132501602172852,-2.324523490329696,4.176417007043796
304,1.0,1.0,-2.3607962131500244,4.140804290771484,-2.277802318086982,4.045805288070006
305,1.0,1.0,-2.3894760608673096,4.120367527008057,-2.356296268193814,4.046107325101751
306,1.0,1.0,-2.3878073692321777,4.111474990844727,-2.356296268193814,4.046107325101751
