,TI,Group 16,xTi,yTi,xGroup16,yGroup16
35,1.0,1.0,1.1328874826431274,3.0092594623565674,1.1212888324535064,2.9708441236130088
36,1.0,1.0,1.1371442079544067,3.008791446685791,1.1036118569984457,2.9906190267349366
37,1.0,1.0,1.1267576217651367,3.0101823806762695,1.1068478616156623,2.982031675932403
38,1.0,1.0,1.1150568723678589,3.0124423503875732,1.079981417755237,3.0055018627291705
39,1.0,1.0,1.0837408304214478,3.0236105918884277,1.0455872980399359,3.0352786577588575
40,1.0,1.0,1.0653527975082397,3.029930591583252,1.0442797052978947,3.014056102889016
41,1.0,1.0,1.045176386833191,3.0315334796905518,1.0406162154422103,3.0089639862675215
42,1.0,1.0,1.0587595701217651,3.026057720184326,1.006004403861777,2.9808023012608027
43,1.0,1.0,1.031722068786621,3.0216774940490723,1.069752169092294,2.9669353487997494
44,1.0,1.0,1.0627282857894897,3.003875970840454,1.0530761572031415,2.968907983067118
45,1.0,1.0,1.0683029890060425,2.9985623359680176,1.085065616218705,2.952926269353844
46,1.0,1.0,1.088782787322998,2.99023699760437,1.1076708614668198,2.953156081214647
47,1.0,1.0,1.1187849044799805,2.9811999797821045,1.143366696712427,2.9387731988724846
48,1.0,1.0,1.1498565673828125,2.972904682159424,1.1114433165325794,2.9695819430470314
49,1.0,1.0,1.1317838430404663,2.9902517795562744,1.096611184496901,3.0000382844291007
50,1.0,1.0,1.1130266189575195,3.007066011428833,1.1055658272256372,2.9754787025544376
51,1.0,1.0,1.1046857833862305,3.0189406871795654,1.0840426574146633,2.93295602298961
52,1.0,1.0,1.112322211265564,3.005910634994507,1.0340262889200107,2.9669429322712353
53,1.0,1.0,1.0690213441848755,3.0219178199768066,1.0611621139187877,2.970617663762514
54,1.0,1.0,1.0648062229156494,3.02316951751709,0.9962234099069709,2.9862193256251923
55,1.0,1.0,1.0061508417129517,3.042236804962158,1.0487092192435494,2.9838004281919175
56,1.0,1.0,1.022613763809204,3.03281569480896,1.067463259167902,2.969337752833801
57,1.0,1.0,1.062569260597229,3.0178847312927246,1.0113612773363103,2.9721590596794343
58,1.0,1.0,1.044876217842102,3.017857313156128,1.050299166702538,2.9651083348648033
59,1.0,1.0,1.055952548980713,3.007585048675537,1.0758720820381054,2.9648451293717173
60,1.0,1.0,1.0776174068450928,2.997671365737915,1.0580090770460095,2.9643009424507083
61,1.0,1.0,1.0950154066085815,2.9938178062438965,1.0690698664648746,2.9743512652312685
62,1.0,1.0,1.0894025564193726,2.9988746643066406,1.1216594960502344,2.943411690356063
63,1.0,1.0,1.1246014833450317,2.993967056274414,1.1105292395429656,2.969561839944257
64,1.0,1.0,1.1278676986694336,3.0042166709899902,1.1335537708156211,2.9435492325637918
65,1.0,1.0,1.1526718139648438,2.9957454204559326,1.1166751429515973,2.935493081034452
66,1.0,1.0,1.1411972045898438,3.00083327293396,1.128256232229434,2.9788628000024575
67,1.0,1.0,1.141019344329834,3.0073235034942627,1.1197973792626486,2.9624221207447397
68,1.0,1.0,1.1411347389221191,3.012010097503662,1.0746335219165193,2.9562079592803463
69,1.0,1.0,1.1158019304275513,3.012896776199341,1.027482584461924,2.968345575338726
70,1.0,1.0,1.0670185089111328,3.0295498371124268,1.0671790575161724,3.00642483838459
71,1.0,1.0,1.0547068119049072,3.0313549041748047,1.0654731901960819,2.971634007327557
72,1.0,1.0,1.0627572536468506,3.0201008319854736,1.0464098463993028,2.9955179179539764
73,1.0,1.0,1.0611531734466553,3.0186257362365723,1.0760940624657191,2.9871826746872645
74,1.0,1.0,1.0784077644348145,3.010265827178955,1.041409349635185,2.9669169784777827
75,1.0,1.0,1.0802034139633179,3.000763177871704,1.057823224566591,3.0033966980417683
76,1.0,1.0,1.0774729251861572,2.996206045150757,1.0333676233345799,2.9706598295410154
77,1.0,1.0,1.0810271501541138,2.987107992172241,1.0630723447605097,2.995031322282757
78,1.0,1.0,1.0691128969192505,2.9909327030181885,1.0436565426765336,2.95383318515647
79,1.0,1.0,1.0691639184951782,2.994089126586914,1.0500533316348002,2.9328896372937816
80,1.0,1.0,1.068032145500183,2.9962093830108643,1.0663367146859963,2.947550883210465
81,1.0,1.0,1.078392744064331,2.9919562339782715,1.1198667458602583,2.9683576874289863
82,1.0,1.0,1.110336422920227,2.9858038425445557,1.0902101393560606,2.9668648950989254
83,1.0,1.0,1.103640079498291,2.9911437034606934,1.066294618255571,2.955154984619986
84,1.0,1.0,1.082908272743225,2.987863540649414,1.0222905104745008,2.9465445819997695
85,1.0,1.0,1.0583133697509766,2.9921681880950928,1.0680572290561605,2.9530208590771045
86,1.0,1.0,1.0563524961471558,2.9870376586914062,1.053277004034414,2.9574560267037455
87,1.0,1.0,1.0594751834869385,2.9859845638275146,1.0144101063715263,2.939798715888869
88,1.0,1.0,1.0521454811096191,2.987250328063965,1.0300392749373712,2.956871862253843
89,1.0,1.0,1.044748306274414,2.9828169345855713,1.033767533872448,2.9419900304299267
90,1.0,1.0,1.039878249168396,2.974367141723633,1.0439596702342366,2.918743480097602
91,1.0,1.0,1.0667978525161743,2.9591219425201416,1.0170985102708643,2.93887199761831
92,1.0,1.0,1.053903579711914,2.9634547233581543,1.0503326697338045,2.89694844985171
93,1.0,1.0,1.0707120895385742,2.961085319519043,1.0219684674868001,2.9376316337215096
94,1.0,1.0,1.0645241737365723,2.969701051712036,1.0282024626079749,2.9238214175916686
95,1.0,1.0,1.0645461082458496,2.9677953720092773,1.0680439192454865,2.916660916545441
96,1.0,1.0,1.072320818901062,2.965707778930664,1.018674213815563,2.9186698062819865
97,1.0,1.0,1.045806884765625,2.9678549766540527,1.031646711735798,2.9044455317216857
98,1.0,1.0,1.0457078218460083,2.962502956390381,1.0336035778988517,2.9125709358174348
99,1.0,1.0,1.049203872680664,2.9577102661132812,1.061943085031992,2.9029951671408725
100,1.0,1.0,1.060896635055542,2.947471857070923,1.0563362256755469,2.8982637467281864
101,1.0,1.0,1.0754059553146362,2.934443473815918,1.1099891030429927,2.892520352097768
102,1.0,1.0,1.108074426651001,2.922055244445801,1.0028531391608668,2.8846670297237162
103,1.0,1.0,1.0739635229110718,2.933082342147827,0.9906913834156706,2.8827244281112154
104,1.0,1.0,1.049742341041565,2.9531641006469727,1.0137635023243754,2.875259175078874
105,1.0,1.0,1.0418044328689575,2.96750807762146,0.9906547733459226,2.906636597879597
106,1.0,1.0,1.0246580839157104,2.975346326828003,1.026654008636813,2.9106097988569957
107,1.0,1.0,1.0297908782958984,2.967996597290039,1.0202080754330005,2.878228323801168
108,1.0,1.0,1.0295265913009644,2.9562971591949463,1.015442949558234,2.8811930026479473
109,1.0,1.0,1.037818193435669,2.9393293857574463,1.0457602082734998,2.8789770125766565
110,1.0,1.0,1.0633351802825928,2.9257869720458984,1.0262470786523499,2.9056616036162866
111,1.0,1.0,1.0585589408874512,2.9346816539764404,1.0522227764919683,2.901308829938551
112,1.0,1.0,1.0649969577789307,2.931166648864746,1.0115110663049283,2.8831634606133547
113,1.0,1.0,1.063301920890808,2.927219867706299,0.9898285202949154,2.888210455051915
114,1.0,1.0,1.0497853755950928,2.9319770336151123,1.0096456566472052,2.8733066502226157
115,1.0,1.0,1.0413178205490112,2.934354782104492,1.0027272004881798,2.888636774821874
116,1.0,1.0,1.0249089002609253,2.9498581886291504,1.035183248735637,2.9231744621018336
117,1.0,1.0,1.0302340984344482,2.9544386863708496,1.0546693618618384,2.895964357553217
118,1.0,1.0,1.0529420375823975,2.948147773742676,1.039751371080064,2.8791467986360026
119,1.0,1.0,1.0454078912734985,2.94279408454895,1.0024623090123168,2.9146142080109585
120,1.0,1.0,1.0316120386123657,2.9414286613464355,1.022367784280414,2.901066358464898
121,1.0,1.0,1.0324698686599731,2.934262752532959,0.9929763354793688,2.9065798006035415
122,1.0,1.0,1.0215648412704468,2.9363715648651123,0.9874467171780427,2.9196848271944678
123,1.0,1.0,1.0234084129333496,2.9396536350250244,0.9717972606031796,2.8970550798040904
124,1.0,1.0,1.007865309715271,2.937530994415283,1.0136041376822407,2.8781865851143458
125,1.0,1.0,1.025516390800476,2.93229079246521,0.9876876026138851,2.893252338074295
